created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-05-28 17:17:10;lv;LatviaSputnik;;"Kaut arī Valdis Dombrovskis aizritējušajās Eiropas Parlamenta vēlēšanās ieguvis visvairāk plusu un viņam ir plaša darba pieredze Briselē, koalīcijas partneri vēl pameklēšot citus kandidātus.
https://t.co/RrpC0H4UFF";https://twitter.com/i/web/status/1133421972015255552;;;0;0;Kaut arī Valdis Dombrovskis aizritējušajās Eiropas Parlamenta vēlēšanās ieguvis visvairāk plusu un viņam ir plaša darba pieredze Briselē, koalīcijas partneri vēl pameklēšot citus kandidātus.;;Even though Valdis Dombrovskis aizritējušajās in the European Parliament elections, gained the most advantage, and he has an extensive work experience in Brussels, a coalition partners pameklēšot of the other candidates.;even though valdis dombrovskis aizritējušajās european parliament elections gained advantage extensive work experience brussels coalition partners pameklēšot candidates
2019-05-28 13:39:58;lv;ltvzinas;;"Uzņemoties politisko atbildību par partijas @progresivie rezultātiem Eiropas Parlamenta vēlēšanās, partijas priekšsēdētāja amatu nolēmis atstāt @roberts_putnis, vēstīts politiķa ievietotajā paziņojumā ""Facebook"". https://t.co/5NZjNsDvL4";https://twitter.com/i/web/status/1133367312306851841;;progresivie;0;0;"Uzņemoties politisko atbildību par partijas rezultātiem Eiropas Parlamenta vēlēšanās, partijas priekšsēdētāja amatu nolēmis atstāt , vēstīts politiķa ievietotajā paziņojumā ""Facebook"".";;"By assuming the political responsibility of the parties the results of the elections to the European Parliament, the office of president of the decided to leave , been told as a politician, in the communication on ""Facebook"".";assuming political responsibility parties results elections european parliament office president decided leave told politician communication facebook
2019-05-28 11:46:08;lv;AtisLejins;;"RSU Eiropas studiju fakultātes eksperte lēš, ka JV šajās vēlēšanās spējusi iegūt visvairāk iepriekš neizlēmušo vēlētāju balsu. Turklāt viņas vispārīgais vērtējums ir, ka ""Jaunā Vienotība šajās vēlēšanās kā fēnikss piecēlās no pelniem.""
https://t.co/1kbYV669bt";https://twitter.com/i/web/status/1133338665038602241;;;1;9;"RSU Eiropas studiju fakultātes eksperte lēš, ka JV šajās vēlēšanās spējusi iegūt visvairāk iepriekš neizlēmušo vēlētāju balsu. Turklāt viņas vispārīgais vērtējums ir, ka ""Jaunā Vienotība šajās vēlēšanās kā fēnikss piecēlās no pelniem.""";;"RSU faculty of European studies and expert estimates, the JV, in these elections, managed to get most of the above-neizlēmušo of the votes cast. In addition, her overall assessment is that the New Unity in this election, as the phoenix rose from the ashes.""";rsu faculty european studies expert estimates jv elections managed get aboveneizlēmušo votes cast addition overall assessment new unity election phoenix rose ashes
2019-05-28 10:29:44;lv;LatviaSputnik;;"Vēstniecībā Londonā ieradās nobalsot simts reizes mazāk Latvijas pilsoņu, nekā Saeimas vēlēšanās; iemesli bijuši dažādi – sākot ar sarežģītu reģistrāciju un beidzot ar vēlmi paust pozīc...
https://t.co/v95Jg98u8F";https://twitter.com/i/web/status/1133319438688759808;;;0;0;"Vēstniecībā Londonā ieradās nobalsot simts reizes mazāk Latvijas pilsoņu, nekā Saeimas vēlēšanās; iemesli bijuši dažādi – sākot ar sarežģītu reģistrāciju un beidzot ar vēlmi paust pozīc...";;"The u.s. embassy in London came to the vote a hundred times less for the citizens, than in the elections of parliament; the reasons were different: starting with the complex registration and ending with the desire to express their position...";us embassy london came vote hundred times less citizens elections parliament reasons different starting complex registration ending desire express position
2019-05-28 07:28:11;lv;kuldigalv;Kuldīgas novads, Latvija;"Kuldīgas novada iedzīvotāji Eiropas Parlamenta vēlēšanās aktīvi balsojuši par četrām partijām
✅Vairāk: https://t.co/eD0ZJIZP4v https://t.co/x2DKcl4wBS";https://twitter.com/i/web/status/1133273749401362432;;;0;0;Kuldīgas novada iedzīvotāji Eiropas Parlamenta vēlēšanās aktīvi balsojuši par četrām partijām Vairāk:;✅;The county's population in the European Parliamentary elections, is actively constituted by the votes of the four lots of the Above:;countys population european parliamentary elections actively constituted votes four lots
2019-05-28 06:21:15;lv;ArmandsOnzuls;Latvia;"Versija par Čika laiku izklausītos ticamāk: ""Iedzīvotāji ir aizvainoti par @VARAM_Latvija ministra Jura Pūces paziņojumiem saistībā ar administratīvi teritoriālo reformu, tāpēc šodien nav gatavi piedalīties Eiropas Parlamenta (EP) vēlēšanās. [..]""";https://twitter.com/i/web/status/1133256902052392961;;VARAM_Latvija;0;1;"Versija par Čika laiku izklausītos ticamāk: ""Iedzīvotāji ir aizvainoti par ministra Jura Pūces paziņojumiem saistībā ar administratīvi teritoriālo reformu, tāpēc šodien nav gatavi piedalīties Eiropas Parlamenta (EP) vēlēšanās. [..]""";;"The version of the Čika time izklausītos of time: ""People are hurt on the the minister of George's Owl statements in connection with the administrative and territorial reform, because today is not willing to take part in the European Parliament (EP) elections. [..]""";version čika time izklausītos time people hurt minister georges owl statements connection administrative territorial reform today willing take part european parliament ep elections
2019-05-28 06:15:20;lv;GuntarsVaivars;Riga;Eiropas vēlēšanas īsumā- zaudē konservatīvie un mērenie sociālisti. Eiropas parlaments ievērojami polarizēsies. Būs karstākas debates? Par ko?;https://twitter.com/i/web/status/1133255414542413824;;;0;0;Eiropas vēlēšanas īsumā- zaudē konservatīvie un mērenie sociālisti. Eiropas parlaments ievērojami polarizēsies. Būs karstākas debates? Par ko?;;In the european elections in the short - losing, conservative, and moderate socialists. The european parliament is significantly polarizēsies. Will be a hotter debate? For what?;european elections short losing conservative moderate socialists european parliament significantly polarizēsies hotter debate
2019-05-28 05:02:21;lv;strazds;Bremen, Germany;Brexit partija iegūst 29 vietas Eiropas parlamentā. Ja Latvijā visi, kas nepiedalījās vēlēšanas, balsotu par LatExit partiju, tā iegūtu piecas vietas. https://t.co/R0rGhQ5TXq;https://twitter.com/i/web/status/1133237049958576129;;;0;0;Brexit partija iegūst 29 vietas Eiropas parlamentā. Ja Latvijā visi, kas nepiedalījās vēlēšanas, balsotu par LatExit partiju, tā iegūtu piecas vietas.;;Brexit the party obtained 29 seats in the European parliament. When in Latvia, all of which did not take part in the elections, vote for LatExit party to the five-spot.;brexit party obtained seats european parliament latvia take part elections vote latexit party fivespot
2019-05-27 17:16:00;lv;LV_portals;Riga, Latvia;Eiropas Parlamenta vēlēšanās kopumā piedalījās 33,6% balstiesīgo, informē @CVK_zinas. Kas jaunajā sasaukumā pārstāvēs Latviju? https://t.co/PAW5vki5gJ #EPvēlēšanas2019;https://twitter.com/i/web/status/1133059288300081152;;CVK_zinas;1;3;Eiropas Parlamenta vēlēšanās kopumā piedalījās 33,6% balstiesīgo, informē . Kas jaunajā sasaukumā pārstāvēs Latviju?;;Elections to the european Parliament as a whole took part in 33.6% in balstiesīgo to inform . That is, in the new european parliament will be represented in Latvia?;elections european parliament whole took part balstiesīgo inform new european parliament represented latvia
2019-05-27 17:05:57;lv;ltvzinas;;"Eiropas Parlamenta vēlēšanās aktīvākie kandidātu svītrotāji bijuši @Jauna_Vienotiba vēlētāji; @VL_TBLNNK sarakstā visbiežāk svītrots Ansis Pūpols, kurš uzskata, ka svītrojumus panākuši cilvēki, kurus viņš nokaitinājis kā izmeklējošais žurnālists. https://t.co/90UXXIYnao https://t.co/g1AAZGlTZq";https://twitter.com/i/web/status/1133056761110384642;;Jauna_Vienotiba, VL_TBLNNK;2;5;"Eiropas Parlamenta vēlēšanās aktīvākie kandidātu svītrotāji bijuši vēlētāji; sarakstā visbiežāk svītrots Ansis Pūpols, kurš uzskata, ka svītrojumus panākuši cilvēki, kurus viņš nokaitinājis kā izmeklējošais žurnālists.";;"For the european Parliament elections in the the most active of the candidates svītrotāji were the electors; the list of the most frequently deleted Ansis Pūpols, the view that the deletions made by people, which nokaitinājis as izmeklējošais there.";european parliament elections active candidates svītrotāji electors list frequently deleted ansis pūpols view deletions made people nokaitinājis izmeklējošais
2019-05-27 16:31:11;lv;LRZinas;Latvia;.@LatvijasRadio korespondents @artjomka no Briseles komentē #EiropasVēlēšanas2019 kopējos rezultātus. Visvairāk balsu Eiropas Parlamenta vēlēšanās - Tautas partiju grupai. https://t.co/ZShAupGq40;https://twitter.com/i/web/status/1133048009091104768;EiropasVēlēšanas2019;LatvijasRadio, artjomka;1;1;. korespondents no Briseles komentē kopējos rezultātus. Visvairāk balsu Eiropas Parlamenta vēlēšanās - Tautas partiju grupai.;;. a correspondent from the Brussels-commenting on the overall results. The highest number of votes in the European elections, The party of the group.;correspondent brusselscommenting overall results highest number votes european elections party group
2019-05-27 16:05:16;lv;DainisBushmanis;Riga, Latvia;Speciālizlaidums: Noslēgušās Eiropas Parlamenta vēlēšanas 2. daļa -  Ansis Bogustovs - viesos: Andris Ameriks, Valdis Dombrovskis un Roberts  Zīle, 27/05/2019 https://t.co/3yMWCTY1T3 https://t.co/6Uuvh2IPVa;https://twitter.com/i/web/status/1133041490496753664;;;0;1;Speciālizlaidums: Noslēgušās Eiropas Parlamenta vēlēšanas 2. daļa - Ansis Bogustovs - viesos: Andris Ameriks, Valdis Dombrovskis un Roberts Zīle, 27/05/2019;;Special issue: Conclusion of the elections for the European Parliament 2. part of Ansis Bogustovs - visiting: mr. Andris Ameriks, head of latvia Valdis Dombrovskis and Bob Acorn, 27/05/2019;special issue conclusion elections european parliament part ansis bogustovs visiting mr andris ameriks head latvia valdis dombrovskis bob acorn
2019-05-27 16:02:23;lv;DainisBushmanis;Riga, Latvia;Speciālizlaidums: Noslēgušās Eiropas Parlamenta vēlēšanas 1. daļa - Ansis Bogustovs - viesos: Andris Ameriks, Valdis Dombrovskis un Roberts Zīle, 27/05/2019 https://t.co/DzN734MThn https://t.co/m2rHHX0RRG;https://twitter.com/i/web/status/1133040761904271361;;;0;0;Speciālizlaidums: Noslēgušās Eiropas Parlamenta vēlēšanas 1. daļa - Ansis Bogustovs - viesos: Andris Ameriks, Valdis Dombrovskis un Roberts Zīle, 27/05/2019;;Special issue: Conclusion of the elections to the European Parliament 1. part of Ansis Bogustovs - visiting: mr. Andris Ameriks, head of latvia Valdis Dombrovskis and Bob Acorn, 27/05/2019;special issue conclusion elections european parliament part ansis bogustovs visiting mr andris ameriks head latvia valdis dombrovskis bob acorn
2019-05-27 13:53:41;lv;IecavaLV;;"Pagājušajā nedēļas nogalē visā Eiropas Savienībā, tostarp arī Iecavas novada vēlēšanu iecirknī, norisinājās Eiropas Parlamenta vēlēšanas.
Iecavas novadā reģistrēts 6161 balsstiesīgais, bet EP vēlēšanās nobalsoja 33,91% jeb 2089 iedzīvotāju. 
Plašāk lasi: https://t.co/N8ZZJkGn03 https://t.co/AffEP3b9YE";https://twitter.com/i/web/status/1133008374067539968;;;0;0;Pagājušajā nedēļas nogalē visā Eiropas Savienībā, tostarp arī Iecavas novada vēlēšanu iecirknī, norisinājās Eiropas Parlamenta vēlēšanas. Iecavas novadā reģistrēts 6161 balsstiesīgais, bet EP vēlēšanās nobalsoja 33,91% jeb 2089 iedzīvotāju. Plašāk lasi:;;Last week, at the end of the whole of the European Union, including the Bauska region at a polling station, took place in the elections to the European Parliament. Bauska district, latvia recorded 6161 the voting, but in the european elections, voted in favour 33,91% (by 2089 people. More reading:;last week end whole european union including bauska region polling station took place elections european parliament bauska district latvia recorded voting european elections voted favour people reading
2019-05-27 13:46:37;lv;Jauna_Vienotiba;Rīga;"Šovakar 18:55 #EP2019 līderis @VDombrovskis  @LatvijasTV Eiropas Parlamenta pēcvēlēšanu diskusijā.  

Skaties tiešraidē https://t.co/8rio1ll2ir https://t.co/exSMDqouW5";https://twitter.com/i/web/status/1133006594734809089;EP2019;VDombrovskis, LatvijasTV;0;7;Šovakar 18:55 līderis Eiropas Parlamenta pēcvēlēšanu diskusijā. Skaties tiešraidē;;This evening, at 18:55 the leader of the European Parliament in the post-election debate. You can watch a live;evening leader european parliament postelection debate watch live
2019-05-27 13:19:27;lv;tautasbalsslv;;Jāņem gan vērā, ka šajās Eiropas Parlamenta vēlēšanās bija arī mazāks nobalsojušo skaits, ja salīdzina ar iepriekšējās Saeimas vēlēšanām, taču ne visas partijas ir zaudējušas atbalstītājus, atsevišķas pat krietni vien audzējušas to skaitu. https://t.co/okxntvg8Dj;https://twitter.com/i/web/status/1132999758728052738;;;2;0;Jāņem gan vērā, ka šajās Eiropas Parlamenta vēlēšanās bija arī mazāks nobalsojušo skaits, ja salīdzina ar iepriekšējās Saeimas vēlēšanām, taču ne visas partijas ir zaudējušas atbalstītājus, atsevišķas pat krietni vien audzējušas to skaitu.;;To take both into account, the fact that these elections to the European Parliament, was also less than nobalsojušo number in comparison with the previous parliamentary elections, but not all, of the political parties have lost supporters, some even in the far audzējušas them.;take account fact elections european parliament also less nobalsojušo number comparison previous parliamentary elections political parties lost supporters even far audzējušas
2019-05-27 13:08:59;lv;DienasZinas;Latvia;Ventspils mērs Aivars Lembergs ir drošs, ka Valsts prezidenta vēlēšanās uzvarēs koalīcijas virzītais kandidāts – Eiropas Savienības tiesas tiesnesis Egils Levits, taču viņam esot pamatotas šaubas, vai Levits būs labs prezidents. https://t.co/EsBzkrygpI;https://twitter.com/i/web/status/1132997126575800320;;;0;0;Ventspils mērs Aivars Lembergs ir drošs, ka Valsts prezidenta vēlēšanās uzvarēs koalīcijas virzītais kandidāts – Eiropas Savienības tiesas tiesnesis Egils Levits, taču viņam esot pamatotas šaubas, vai Levits būs labs prezidents.;;Ventspils mayor Aivars Lembergs has assured that the Country's presidential election win of the coalition virzītais a candidate for the European Union court of justice judge Egils Levits, however, they had a reasonable doubt as to whether Levitt would be a good president.;ventspils mayor aivars lembergs assured countrys presidential election win coalition virzītais candidate european union court justice judge egils levits however reasonable doubt whether levitt would good president
2019-05-27 11:55:24;lv;VDKkomisija;Raiņa bulvāris 19, Rīga, Latvia;Paldies vēsturniekam, čekas pētniekam, arhīvistam un patiesam patriotam Mārcim Raudim par pilsonisko aktivitāti un pašaizliedzīgo darbu pilsoņu balsstiesību nodrošināšanā Eiropas Parlamenta vēlēšanās! https://t.co/3XM1r93x3Z;https://twitter.com/i/web/status/1132978608329379840;;;0;1;Paldies vēsturniekam, čekas pētniekam, arhīvistam un patiesam patriotam Mārcim Raudim par pilsonisko aktivitāti un pašaizliedzīgo darbu pilsoņu balsstiesību nodrošināšanā Eiropas Parlamenta vēlēšanās!;;Thank you to historian, čekas by the researcher, arhīvistam, and the true patriotam Mārcim Raudim of active citizenship, and the selfless work of the citizens voting in the European Parliament elections.;thank historian čekas researcher arhīvistam true patriotam mārcim raudim active citizenship selfless work citizens voting european parliament elections
2019-05-27 10:15:44;lv;TVNET_zinas;Riga, Latvia;Vai integrācijas iespējas sabruks? https://t.co/i4J2q4FwoM;https://www.tvnet.lv/6692845/ep-velesanas-ir-pagajusas-ko-tas-nozime-eiropas-vienotibai?utm_source=twitter.com&utm_medium=social;;;0;0;Vai integrācijas iespējas sabruks?;;Whether the integration is falling apart?;whether integration falling apart
2019-05-27 10:02:36;lv;Cesvaine_novads;Latvija;"Noslēgušās Eiropas Parlamenta vēlēšanas. Cesvaines novadā visvairāk balsu saņēmuši: Jaunā VIENOTĪBA, Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK"" un Attīstībai/Par!. Vēlētāju aktivitāte  29,16%. Vairāk: https://t.co/4RGbtu9gWG https://t.co/f6UndjdgCk";https://twitter.com/i/web/status/1132950222525616128;;;0;0;"Noslēgušās Eiropas Parlamenta vēlēšanas. Cesvaines novadā visvairāk balsu saņēmuši: Jaunā VIENOTĪBA, Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK"" un Attīstībai/Par!. Vēlētāju aktivitāte 29,16%. Vairāk:";;"Conclusion of the elections to the European Parliament. Cesvaine region, the highest number of votes received by the New UNION, the National association ""All for Latvia!""-""For fatherland and Freedom/Latvian national independence movement"" and the Development of the On!. The level of participation in 29,16%. More info:";conclusion elections european parliament cesvaine region highest number votes received new union national association latviafor fatherland freedomlatvian national independence movement development level participation info
2019-05-27 09:36:17;lv;EDGE_I;;"@voldemars ""Ko sēsi - to pļausi!"" Latviešu tautas sakāmvārds.
Latvijas iedzīvotāju aktivitāte šajās Eiropas Parlamenta vēlēšanās bija viena zemākajām Eiropas Savienībā (ES), tostarp zemāka nekā Lietuvā un Igaunijā, liecina Eiropas Parlamenta publiskotā informācija.
https://t.co/qKfeAmKv8A";https://twitter.com/i/web/status/1132943597131698177;;voldemars;0;0;"""Ko sēsi - to pļausi!"" Latviešu tautas sakāmvārds. Latvijas iedzīvotāju aktivitāte šajās Eiropas Parlamenta vēlēšanās bija viena zemākajām Eiropas Savienībā (ES), tostarp zemāka nekā Lietuvā un Igaunijā, liecina Eiropas Parlamenta publiskotā informācija.";;"""What goes around comes - it is around!"" English folk-saying. The population of latvia, the activity of these elections to the European Parliament, was one of the lowest in the European Union (EU), including the lower than in Lithuania and Estonia, according to the European Parliament, the exposure of the information.";goes around comes around english folksaying population latvia activity elections european parliament one lowest european union eu including lower lithuania estonia according european parliament exposure information
2019-05-27 09:34:34;lv;Znotina;Latvia;"EP atjauninājis jaunā sasaukuma vietu sadalījuma projekciju. Tā balstīta uz vēlēšanu rezultātiem 26 valstīs &amp; aptaujām atlikušajās divās https://t.co/PEUtnyIWaC Detalizēta info (rezultāti dalībvalstīs, politisko grupu iegūto vietu skaits u.c.)  ➡️https://t.co/ZuM5SU4YJH https://t.co/HQxU2i95LE";https://twitter.com/i/web/status/1132943167131672577;;;0;0;"EP atjauninājis jaunā sasaukuma vietu sadalījuma projekciju. Tā balstīta uz vēlēšanu rezultātiem 26 valstīs &amp; aptaujām atlikušajās divās Detalizēta info (rezultāti dalībvalstīs, politisko grupu iegūto vietu skaits u.c.) ";➡️;"The EP kept up to date for the new parliamentary term, the location of breakdown cover. It is based on the results of elections in the 26 states &amp; the polls in the remaining two for the Detailed info, the results of the member states, the political group of the resulting number of seats, etc.).etc.)";ep kept date new parliamentary term location breakdown cover based results elections states amp polls remaining two detailed info results member states political group resulting number seats etcetc
2019-05-27 09:18:13;lv;LatviaSputnik;;"""Jaunā Vienotība"", ""Saskaņa"" un Nacionālā apvienība saņems divus mandātus Eiropas Parlamentā katra, bet ""Attīstībai/Par!"" un LKS – pa vienam.
https://t.co/Tn3B1pKsPR";https://twitter.com/i/web/status/1132939050409766914;;;0;0;"""Jaunā Vienotība"", ""Saskaņa"" un Nacionālā apvienība saņems divus mandātus Eiropas Parlamentā katra, bet ""Attīstībai/Par!"" un LKS – pa vienam.";;"""The new Unity"", ""Harmony"", and the National association will get two mandates in the European Parliament each, while ""the Development of the On!', and HE – one at a time.";new unity harmony national association get two mandates european parliament development – one time
