created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-05-31 04:59:04;sl;vecer;;(EVROPSKE VOLITVE) Državljani posameznih držav članic EU so prejeli dvojno vabilo na volitve. Še vedno ni rešeno vprašanje oseb z dvojnim državljanstvom. https://t.co/DObTnw20Wa;https://www.vecer.com/evropske-volitve-2019-nekateri-so-volili-dvakrat-10017057;;;1;0;(EVROPSKE VOLITVE) Državljani posameznih držav članic EU so prejeli dvojno vabilo na volitve. Še vedno ni rešeno vprašanje oseb z dvojnim državljanstvom.;;(The EUROPEAN ELECTIONS), Citizens of the individual member states of the EU, they will receive a double invitation to the election. Still have not resolved the issue of persons with dual nationality.;european elections citizens individual member states eu receive double invitation election still resolved issue persons dual nationality
2019-05-30 12:35:09;sl;KlemenBalanc;Ljubljana, Slovenia;https://t.co/rlLnSYtACv Frišna #Homopolitikus kolumna o nizki volilni udeležbi na evropskih volitvah.;https://ipm.si/homopolitikus/evropske-volitve-mascevalci-in-igra-prestolov/;Homopolitikus;;0;1;Frišna kolumna o nizki volilni udeležbi na evropskih volitvah.;;New kolumna about the low voter participation in european elections.;new kolumna low voter participation european elections
2019-05-30 10:07:34;sl;NeMaramButlov;Slovenija;Marta Kos je sestra urednika @24ur_com , to je zahvala za propagando @StrankaLMS med kampanjo za evropske volitve. https://t.co/f04sF8ob6U;https://twitter.com/Nova24TV/status/1134022267359453189;;24ur_com, StrankaLMS;28;38;Marta Kos je sestra urednika , to je zahvala za propagando med kampanjo za evropske volitve.;;Martha a Piece of the sister of the owner , this is to thank you for the propaganda during the campaign for the european elections.;martha piece sister owner thank propaganda campaign european elections
2019-05-30 10:03:30;sl;ZoranKofol;#YNWA;"Evo...če je Trump lahk šef Amerike, pol tud Zmago tole z levo roko spelje ""OMFG""  V kakšen svetu bodo odraščali moji otroc... Kdo bo novi komisar? , https://t.co/eFZtksqJsF";http://www.rtvslo.si/slovenija/evropske-volitve-2019/fajonova-logar-cerar-erjavec-jelincic-kdo-bo-novi-komisar/489509;;;0;0;"Evo...če je Trump lahk šef Amerike, pol tud Zmago tole z levo roko spelje ""OMFG"" V kakšen svetu bodo odraščali moji otroc... Kdo bo novi komisar? ,";;"Here's...where Trump ended up the boss of the usa, half of even Winning this one, with the left hand to be taken ""OMFG"" IN what kind of world they will grow up, my let them... Who will be the new commissioner? ,";hereswhere trump ended boss usa half even winning one left hand taken omfg kind world grow let new commissioner
2019-05-30 09:53:21;sl;GremVolit;Republic of Slovenia;🇪🇺 volitve so za nami. Sledi oblikovanje političnih skupin in izvolitev predsednika Evropske komisije. Novoizvoljeni evropski poslanci se morajo sedaj odločiti, kateri politični skupini se bodo pridružili, imajo pa tudi možnost oblikovanja nove. #EUvolitve19 https://t.co/QGjvmKUg1V;;EUvolitve19;;0;2; volitve so za nami. Sledi oblikovanje političnih skupin in izvolitev predsednika Evropske komisije. Novoizvoljeni evropski poslanci se morajo sedaj odločiti, kateri politični skupini se bodo pridružili, imajo pa tudi možnost oblikovanja nove.;🇪🇺;the elections are behind us. Following the formation of the political groups and the election of the president of the European commission. Newly elected members of the european parliament must now decide which political party they will join, but they also have the possibility of creating a new one.;elections behind us following formation political groups election president european commission newly elected members european parliament must decide political party join also possibility creating new one
2019-05-30 07:22:00;sl;radiostudent;Ljubljana, Slovenia;"""Evropske volitve stranke dojemajo kot odlagališče akterjev, ki so znotraj strankarske hierarhije tako ali drugače postali moteč faktor ...""

#OFFkomentar o tem kakšna je bila kampanja, koga smo izvolili in kaj pove število oddanih preferenčnih glasov

https://t.co/cICFLTK6qH";https://radiostudent.si/politika/off-komentar/politi%C4%8Dna-aritmetika-po-volitvah-v-evropski-parlament;OFFkomentar;;1;0;"""Evropske volitve stranke dojemajo kot odlagališče akterjev, ki so znotraj strankarske hierarhije tako ali drugače postali moteč faktor ..."" o tem kakšna je bila kampanja, koga smo izvolili in kaj pove število oddanih preferenčnih glasov";;"""In the european elections, the party is perceived as a site of the actors, in the directors according to party hierarchy, or otherwise, may become a disturbing factor for the ..."" on what has been a campaign of the who to we the people of the book and what it tells the number of preferential votes";european elections party perceived site actors directors according party hierarchy otherwise may become disturbing factor campaign people book tells number preferential votes
2019-05-29 16:46:57;sl;MatejKmatej42;;"Predlagam, da mesto komisarja zasede Sarec. Ali ne bi bila to win win kombinacija tako za SLO, kot za EU.  Ali se ne bi SLO s tem rešila politike ""vaškega posebneža"", EU pa bi pridobila malo na ""kmetavzarski"" politiki?
https://t.co/NV9PN4sPtO";http://www.rtvslo.si/slovenija/evropske-volitve-2019/fajonova-logar-cerar-erjavec-jelincic-kdo-bo-novi-komisar/489509;;;0;0;"Predlagam, da mesto komisarja zasede Sarec. Ali ne bi bila to win win kombinacija tako za SLO, kot za EU. Ali se ne bi SLO s tem rešila politike ""vaškega posebneža"", EU pa bi pridobila malo na ""kmetavzarski"" politiki?";;"I propose that the city commissioners take up Sarec. Whether or not it's a win win, a combination of both for JUST, as for that of the EU. Don't I JUST use this to solve the policy of the village posebneža"", and the EU would have gained a little bit of the ""kmetavzarski"" policy?";propose city commissioners take sarec whether win win combination eu dont use solve policy village posebneža eu would gained little bit kmetavzarski policy
2019-05-29 14:51:47;sl;Luck4ger;;"Mogoče pa ne bi bilo slabo, da @vladaRS @KGroselj pošlje.
V teh hujskaških in militariziranih časih rabimo nekoga s stroko in humanim značajem na področju, kjer gospod deluje.

Fajonova, Logar, Cerar, Erjavec, Jelinčič? Kdo bo novi komisar?  https://t.co/eGBprBXCWF";https://www.rtvslo.si/slovenija/evropske-volitve-2019/fajonova-logar-cerar-erjavec-jelincic-kdo-bo-novi-komisar/489509;;vladaRS, KGroselj;0;0;Mogoče pa ne bi bilo slabo, da pošlje. V teh hujskaških in militariziranih časih rabimo nekoga s stroko in humanim značajem na področju, kjer gospod deluje. Fajonova, Logar, Cerar, Erjavec, Jelinčič? Kdo bo novi komisar?;;Maybe it wouldn't be bad to receive. In the following material, and militariziranih times, we need someone in the industry, and the human character of the areas in which the lord works. Fajonova, France, Cerar, Erjavec, Jelinčič? Who will be the new commissioner?;maybe wouldnt bad receive following material militariziranih times need someone industry human character areas lord works fajonova france cerar erjavec jelinčič new commissioner
2019-05-29 14:26:03;sl;MartaRazborsek;;Fajonova, Logar, Cerar, Erjavec, Jelinčič? Kdo bo novi komisar?  https://t.co/oShezeuJVK;https://www.rtvslo.si/slovenija/evropske-volitve-2019/fajonova-logar-cerar-erjavec-jelincic-kdo-bo-novi-komisar/489509;;;0;0;Fajonova, Logar, Cerar, Erjavec, Jelinčič? Kdo bo novi komisar?;;Fajonova, France, Cerar, Erjavec, Jelinčič? Who will be the new commissioner?;fajonova france cerar erjavec jelinčič new commissioner
2019-05-29 13:46:07;sl;rtvslo;Ljubljana, Slovenia, Europe;Koalicija bo o novem komisarju morda razpravljala že v četrtek.  https://t.co/dZgc3PMhFT;https://www.rtvslo.si/slovenija/evropske-volitve-2019/fajonova-logar-cerar-erjavec-jelincic-kdo-bo-novi-komisar/489509;;;0;0;Koalicija bo o novem komisarju morda razpravljala že v četrtek.;;The coalition will be the new commissioner may have discussed already on Thursday.;coalition new commissioner may discussed already thursday
2019-05-29 12:35:58;sl;MartinIvec;Republic of Slovenia;"🤔 Kje je tu logika? Izselijo se iz socialističnega sistema v kapitalističnega potem pa po pošti glasujejo za socialiste. Lahko izženeš človeka iz socializma, a socializma iz njega ne moreš.
https://t.co/tMyTTKmmnV";https://www.rtvslo.si/slovenija/evropske-volitve-2019/glasovnice-po-posti-niso-spremenile-izida-volitev/489502;;;17;51; Kje je tu logika? Izselijo se iz socialističnega sistema v kapitalističnega potem pa po pošti glasujejo za socialiste. Lahko izženeš človeka iz socializma, a socializma iz njega ne moreš.;🤔;Where is here the logic? Evict it from the socialist system to the capitalist, then, according to the post they were voting for socialiste. You can izženeš of a man from a socialist, but a socialist of him they can't.;logic evict socialist system capitalist according post voting socialiste izženeš man socialist socialist cant
2019-05-29 08:06:31;sl;Muhabc1;;[VIDEO] Jančič in Cukjati: evropske volitve pokazale, da Slovenci še vedno najbolj zaupamo SDS https://t.co/YUJ16gkNZX via @Nova24TV;https://nova24tv.si/slovenija/lvideo-jancic-in-cukjati-evropske-volitve-pokazale-da-slovenci-se-vedno-najbolj-zaupamo-sds/;;Nova24TV;0;0;[VIDEO] Jančič in Cukjati: evropske volitve pokazale, da Slovenci še vedno najbolj zaupamo SDS via;;[VIDEO] Jančič, and Cukjati: the european elections showed that people in Slovenia still have the most trust in the social democratic party, via;video jančič cukjati european elections showed people slovenia still trust social democratic party via
2019-05-29 07:48:48;sl;olgica46;Italia;Evropske volitve in mi Slovenci https://t.co/c4calm45Ms;https://bardo-lusevera-news.blogspot.com/2019/05/evropske-volitve-in-mi-slovenci.html;;;0;0;Evropske volitve in mi Slovenci;;In the european elections, and I Had;european elections
2019-05-29 05:01:24;sl;kajman_ocalar;DLRV;Rumena cerkev je ustanovila svojo TV in posnela oddajo o edini resnici. Nepristransko so jo iskali župnik, katehet in nuna. Ne, to ni začetek vica. https://t.co/eA5wRecX75;https://nova24tv.si/slovenija/lvideo-jancic-in-cukjati-evropske-volitve-pokazale-da-slovenci-se-vedno-najbolj-zaupamo-sds/;;;0;10;Rumena cerkev je ustanovila svojo TV in posnela oddajo o edini resnici. Nepristransko so jo iskali župnik, katehet in nuna. Ne, to ni začetek vica.;;The yellow of the church is to set up your TV and to the left before the award of the sole of the truth. Examples are you looking for a priest, religion education, and the well. No, this is not the beginning of vica.;yellow church set tv left award sole truth examples looking priest religion education well beginning vica
2019-05-29 04:39:36;sl;Nova24TV;Slovenija;[VIDEO] Jančič in Cukjati: evropske volitve pokazale, da Slovenci še vedno najbolj zaupamo SDS https://t.co/UFG0HSN0S9;https://nova24tv.si/slovenija/lvideo-jancic-in-cukjati-evropske-volitve-pokazale-da-slovenci-se-vedno-najbolj-zaupamo-sds/;;;4;7;[VIDEO] Jančič in Cukjati: evropske volitve pokazale, da Slovenci še vedno najbolj zaupamo SDS;;[VIDEO] Jančič, and Cukjati: the european elections showed that people in Slovenia still have the most trust in the social democratic party;video jančič cukjati european elections showed people slovenia still trust social democratic party
2019-05-28 09:47:44;sl;MatejKmatej42;;"Ker je SD na evropsikih volitvah dobila 18,6 in ob dejjstvu da volilci leve sredine niso ""disciplinirani"" pri tovrstnih voltvah sem preprican da bo na naslednjih DZ volitvah SD zmagovita stranka. 
Resne stranke v SLO so: SDS in SD, tudi NSI to postaja.
https://t.co/3Y0gTeVUQu";https://twitter.com/i/web/status/1133308865297211392;;;0;0;"Ker je SD na evropsikih volitvah dobila 18,6 in ob dejjstvu da volilci leve sredine niso ""disciplinirani"" pri tovrstnih voltvah sem preprican da bo na naslednjih DZ volitvah SD zmagovita stranka. Resne stranke v SLO so: SDS in SD, tudi NSI to postaja.";;"Since the SD card is in the evropsikih the election won 18,6, and at the dejjstvu to the voters to the left of middle are not ""disciplined"" in these kinds of voltvah I am sure that it will be in the next LG elections on a SD card zmagovita of the customer. A serious party in SLOVENIA are the following: the social democratic party and the SD, also, the NSI of this station.";since sd card evropsikih election dejjstvu voters left middle disciplined kinds voltvah sure next lg elections sd card zmagovita customer serious party slovenia following social democratic party sd also nsi station
2019-05-28 09:04:49;sl;jdamijan;;"Naslov je res dober, sol na rane:
Razplet volitev: Šarec je ponovno zmagal, čeprav je spet izgubil in Janša je ponovno izgubil, čeprav je spet zmagal https://t.co/E7i8A15bjL";https://twitter.com/i/web/status/1133298068525387776;;;0;10;Naslov je res dober, sol na rane: Razplet volitev: Šarec je ponovno zmagal, čeprav je spet izgubil in Janša je ponovno izgubil, čeprav je spet zmagal;;The title is really good, the salt in the wound: Resolution of election: Šarec has once again won the race, even though it is once again lost, and the Janša has once again lost it, even though it is once again win the race;title really good salt wound resolution election šarec race even though lost janša lost even though win race
2019-05-28 08:39:00;sl;RadioStudentAPR;Ljubljana;"Evropske volitve v Sloveniji in širše 

#OFFsajd z @MaksutiAlem &amp; @Rok_DS 

https://t.co/HBk7L1s6sw";https://radiostudent.si/politika/offsajd/praznik-eu-kracije;OFFsajd;MaksutiAlem, Rok_DS;2;0;"Evropske volitve v Sloveniji in širše z &amp;";;"In the european elections in greece and, more generally, with &amp;";european elections greece generally amp
2019-05-28 08:13:40;sl;gylan_s;Republic of Slovenia;"@RomanVodeb Evropsa komisija je vložila kar nekaj denarja v propagando v Sloveniji(FB itd..) za višjo volilno udeležbo.   So takšne volitve sploh veljavne?    
  Predsedniške volitve 2017   42,13 %
  Volitve v državni zbor 2018    51,18%
  Evropske volitve 201921.45)    28,29% https://t.co/T0ohdx41PF";https://twitter.com/i/web/status/1133285194830635008;;RomanVodeb;0;0;Evropsa komisija je vložila kar nekaj denarja v propagando v Sloveniji(FB itd..) za višjo volilno udeležbo. So takšne volitve sploh veljavne? Predsedniške volitve 2017 42,13 % Volitve v državni zbor 2018 51,18% Evropske volitve 201921.45) 28,29%;;Evropsa, the commission has invested some of the money in the propaganda of Slovenia(FACEBOOK, etc.) for a higher turnout. These elections are not even valid? The presidential election of 2017, the 42,13 % of the Elections to the national assembly for the 2018 51,18% in the European elections, 201921.45) 28,29%;evropsa commission invested money propaganda sloveniafacebook etc higher turnout elections even valid presidential election elections national assembly european elections
2019-05-28 07:43:13;sl;MatijaStepisnik;Maribor;(EVROPSKE VOLITVE) Več akterjev, ki se bodo v Evropskem parlamentu morali povezati v koalicijo, prinaša več nepreglednosti pri odločanju o vodilnih položajih in evropski zakonodaji. Piše Darja Kocbek. https://t.co/5zaTt5nmpL;https://twitter.com/i/web/status/1133277532659310592;;;1;0;(EVROPSKE VOLITVE) Več akterjev, ki se bodo v Evropskem parlamentu morali povezati v koalicijo, prinaša več nepreglednosti pri odločanju o vodilnih položajih in evropski zakonodaji. Piše Darja Kocbek.;;(EUROPEAN ELECTION) of the number of players that will be in the European parliament, the need to integrate into a coalition, it brings more of the lack of transparency in the decision-making of the leading positions of the european legislation. It Says, Darja Kocbek.;european election number players european parliament need integrate coalition brings lack transparency decisionmaking leading positions european legislation says darja kocbek
2019-05-28 07:24:34;sl;gylan_s;Republic of Slovenia;"@lucijausaj Pahor predsednik je za federacijo. Za koga on sploh dela?   VOLILNE UDELEŽBE V SLOVENIJI
  So takšne volitve sploh veljavne?    
  Predsedniške volitve 2017             42,13 %
  Volitve v državni zbor 2018            51,18%
  Evropske volitve 201921.45)          28,29%";https://twitter.com/i/web/status/1133272836892708864;;lucijausaj;0;0;Pahor predsednik je za federacijo. Za koga on sploh dela? VOLILNE UDELEŽBE V SLOVENIJI So takšne volitve sploh veljavne? Predsedniške volitve 2017 42,13 % Volitve v državni zbor 2018 51,18% Evropske volitve 201921.45) 28,29%;;Pahor, the president of the federation. Who is he even working? THE vote IN the country, such an election at all valid? The presidential election of 2017, the 42,13 % of the Elections to the national assembly for the 2018 51,18% in the European elections, 201921.45) 28,29%;pahor president federation even working vote country election valid presidential election elections national assembly european elections
2019-05-28 07:19:32;sl;DominikStrakl;Ljubjana, Slovenija;Te evropske volitve so ponovno pokazale, da je rešitev POVEZOVANJE in SODELOVANJE. Upam, da bodo to čimprej spoznali v @NovaSlovenija. Slovenija nujno potrebuje zamenjavo oblasti, ki dnevno razgrajuje temelje svobodne demokratične družbe. #SkupajSmoMočnejši;https://twitter.com/i/web/status/1133271570833711104;;;5;25;Te evropske volitve so ponovno pokazale, da je rešitev POVEZOVANJE in SODELOVANJE. Upam, da bodo to čimprej spoznali v . Slovenija nujno potrebuje zamenjavo oblasti, ki dnevno razgrajuje temelje svobodne demokratične družbe.;;These european elections have once again demonstrated that it is a solution to the INTEGRATION and co-operation. I hope it will be as soon as possible to learn about the . Slovenia is in urgent need of a replacement government, on a daily basis breaks down the foundations of a free democratic society.;european elections demonstrated solution integration cooperation hope soon possible learn slovenia urgent need replacement government daily basis breaks foundations free democratic society
2019-05-28 04:10:45;sl;Stavenskovrhski;Slovenija;Mrak: Kriza je neizogibna, toda evro je danes robustnejši https://t.co/3YAxBGzA6r PRIDI KRIZA, BREZ TEBE NAM ŽIVETI NI!;https://www.rtvslo.si/slovenija/evropske-volitve-2019/mrak-kriza-je-neizogibna-toda-evro-je-danes-robustnejsi/486318-;;;0;0;Mrak: Kriza je neizogibna, toda evro je danes robustnejši PRIDI KRIZA, BREZ TEBE NAM ŽIVETI NI!;;Darkness: the Crisis is inevitable, but it is now robustnejši get over the CRISIS, and WITHOUT YOU, WE are to LIVE THERE!;darkness crisis inevitable robustnejši get crisis without live
2019-05-28 04:09:22;sl;Stavenskovrhski;Slovenija;Mrak: Kriza je neizogibna, toda evro je danes robustnejši https://t.co/3YAxBGzA6r;https://www.rtvslo.si/slovenija/evropske-volitve-2019/mrak-kriza-je-neizogibna-toda-evro-je-danes-robustnejsi/486318-;;;0;0;Mrak: Kriza je neizogibna, toda evro je danes robustnejši;;Darkness: the Crisis is inevitable, but it is now robustnejši;darkness crisis inevitable robustnejši
2019-05-27 20:36:03;sl;BlazBabic;Republic of Slovenia;"Vse to in še več - v naslednji epizodi ""Vardibajskov"".

https://t.co/OQwgohwqsM";https://reporter.si/clanek/slovenija/sisko-evropske-volitve-so-bile-diskriminatorne-in-nepostene-704931;;;0;0;"Vse to in še več - v naslednji epizodi ""Vardibajskov"".";;"All of this and much more in the next episode of ""Vardibajskov"".";much next episode vardibajskov
2019-05-27 19:56:55;sl;tradicijaslo;;"Nedvomno se njihovega zgodovinskega uspeha najbolj veselijo v BiH,..tako domačini, kot tudi ""begunci"",.... ki si bodo življenje rešili z pobegom iz Bosanskega in Hrvaškega vojnega območja,..v svobodno, odprto, socialno in progresivno Slovenijo! i 

https://t.co/t4IMkTX5i5";https://twitter.com/i/web/status/1133099787476176898;;;10;17;"Nedvomno se njihovega zgodovinskega uspeha najbolj veselijo v BiH,..tako domačini, kot tudi ""begunci"",.... ki si bodo življenje rešili z pobegom iz Bosanskega in Hrvaškega vojnega območja,..v svobodno, odprto, socialno in progresivno Slovenijo! i";;"This is their historic success of the best forward in the Country,..so the local people, as well as of ""being"",.... you will be the life of the saved with the escape of the Bosnian and Croatian war zones.., in a free, open, social, progressive-Slovenia! i";historic success best forward countryso local people well life saved escape bosnian croatian war zones free open social progressiveslovenia
2019-05-27 19:34:32;sl;rtvslo;Ljubljana, Slovenia, Europe;Analiza kolegija in predsedstva stranke SD. https://t.co/f0v6ZiS5x1;https://www.rtvslo.si/slovenija/evropske-volitve-2019/v-sd-ju-se-cutijo-zmagovalci-ponujajo-sodelovanje/489329;;;0;1;Analiza kolegija in predsedstva stranke SD.;;An analysis of the college and of the bureau of the party of the SD.;analysis college bureau party sd
2019-05-27 18:49:51;sl;Ajdovscina;Vipavska dolina ;"Evropske volitve: Kako smo volili v Ajdovščini.
https://t.co/fQvHFWB8pt";https://www.lokalne-ajdovscina.si/article/2019052720452586/evropske_volitve_kako_smo_volili_v_ajdovscini_/;;;0;1;Evropske volitve: Kako smo volili v Ajdovščini.;;European elections: How can we volili in Ajdovščina.;european elections volili ajdovščina
