created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-06-02 13:55:57;nl;RoccoAmsterdam;Amsterdam, Nederland;@samira_realist @Mirjam152 Ik geloof dit ook niet , voor de Europese verkiezingen mischien . Maar voor de landelijke verkiezingen zal FvD weer verder groeien , en is nu  waarschijnlijk al veel groter dan hier word aangegeven , 100% . Dat die VVD  nog zoveel zetels heeft , komt door die egoïstische rijken .;;;samira_realist, Mirjam152;0;2;Ik geloof dit ook niet , voor de Europese verkiezingen mischien . Maar voor de landelijke verkiezingen zal FvD weer verder groeien , en is nu waarschijnlijk al veel groter dan hier word aangegeven , 100% . Dat die VVD nog zoveel zetels heeft , komt door die egoïstische rijken .;;I believe it is not , for the elections to the European parliament, maybe . However, for the national elections will be FvD continue to grow , and are likely to be much greater than here stated , are 100% . That the liberal democrats have so many seats is because of those selfish rich people .;believe elections european parliament maybe however national elections fvd continue grow likely much greater stated liberal democrats many seats selfish rich people
2019-06-02 13:45:51;nl;FelizColl;;Ik ben Nederlandse, democrate en heb gestemt met de Europese verkiezingen. ik eis dat de stem van onze Europese medeburgers in Catalonië wordt gerespecteerd. Het is daarom onacceptabel dat de gekozen MEP's Puigdemont en Comín de toegang tot het EU parlement worden geweigerd. https://t.co/poKszlnOjY;https://twitter.com/ggraaf/status/1134150987894218752;;;0;1;Ik ben Nederlandse, democrate en heb gestemt met de Europese verkiezingen. ik eis dat de stem van onze Europese medeburgers in Catalonië wordt gerespecteerd. Het is daarom onacceptabel dat de gekozen MEP's Puigdemont en Comín de toegang tot het EU parlement worden geweigerd.;;I'm in the Netherlands, democrate, and I gestemt with the elections to the European parliament. I claim that it is the voice of the European citizens in Catalonia, and will be complied with. It is, therefore, unacceptable that the elected MEP's Puigdemont, and Comín, access to the EU parliament (meps) will be denied.;im netherlands democrate gestemt elections european parliament claim voice european citizens catalonia complied therefore unacceptable elected meps puigdemont comín access eu parliament meps denied
2019-06-02 13:40:34;nl;PiratenpartijNL;Netherlands;Uitslagen Europese verkiezingen: Wie werden de grootste in de regio - Sleutelstad https://t.co/QezV21JiTb https://t.co/2OfKrTpoHp;http://dlvr.it/R5tDyh;;;0;0;Uitslagen Europese verkiezingen: Wie werden de grootste in de regio - Sleutelstad;;Results of the European elections: Who is the greatest in the region of Sleutelstad;results european elections greatest region sleutelstad
2019-06-02 13:01:53;nl;offshore0512;Zutphen;@trouw Het is niet vreemd dat de kiezers de SP vergeten zijn bij de europese verkiezingen. Na verloop van tijd blijkt elke partij die eens zo betrokken begon, niet meer de frisheid uit te stralen waarop de kiezers aansloegen. Ontevredenheid alom.Elk nieuw geluid belooft verbetering. jw;;;trouw;0;0;Het is niet vreemd dat de kiezers de SP vergeten zijn bij de europese verkiezingen. Na verloop van tijd blijkt elke partij die eens zo betrokken begon, niet meer de frisheid uit te stralen waarop de kiezers aansloegen. Ontevredenheid alom.Elk nieuw geluid belooft verbetering. jw;;It is not surprising that the voters of the SP and forgotten in the elections to the european parliament. After a period of time, each party to agree as it began, the glow, to shine, to which the voters are on. Dissatisfaction is rampant.Each new story promises to be an improvement. it;surprising voters sp forgotten elections european parliament period time party agree began glow shine voters dissatisfaction rampanteach new story promises improvement
2019-06-02 12:56:22;nl;MarkOffTheLane;Who wants to know;Fijne aflevering van #Betrouwbarebronnen met @JaapJansen en cultheld @PGKroeger. Interessante analyse over de Europese verkiezingen en de Europese Demos, met als klapper op de vuurpijl de Acht Regels van Kroeger;;Betrouwbarebronnen;JaapJansen, PGKroeger;2;4;Fijne aflevering van met en cultheld . Interessante analyse over de Europese verkiezingen en de Europese Demos, met als klapper op de vuurpijl de Acht Regels van Kroeger;;A fine episode, and cultheld . Interesting analysis of the elections to the European parliament and the European Demos and, as a topper, on the top of the Eight Lines of the Kroeger;fine episode cultheld interesting analysis elections european parliament european demos topper top eight lines kroeger
2019-06-02 12:47:55;nl;JohanBoogaard;;"Artikel van @marcelbas over de Europese verkiezingen, wat dit betekend voor de toekomstige verhoudingen in Europa. De V4 is er sterk uitgekomen en geniet veel populariteit, het conservatisme groeit gelukkig, men hecht sterk aan eigen cultuur &amp; tradities.https://t.co/Dl79d5ejpB";https://doorbraak.be/de-visegradgroep-na-de-verkiezingen/;;marcelbas;0;2;"Artikel van over de Europese verkiezingen, wat dit betekend voor de toekomstige verhoudingen in Europa. De V4 is er sterk uitgekomen en geniet veel populariteit, het conservatisme groeit gelukkig, men hecht sterk aan eigen cultuur &amp; tradities.";;"Article about the European parliament elections, what will this mean for the future relations in Europe. The V4 is it is very true, and is enjoying a lot of popularity, and the lack grows to be happy, it attaches great importance to the culture &amp; traditions of the area.";article european parliament elections mean future relations europe v true enjoying lot popularity lack grows happy attaches great importance culture amp traditions area
2019-06-02 12:15:48;nl;wkh1203;Linsengericht, Deutschland;#nahles treedt af na zwaar verlies Europese verkiezingen. Benieuwd of #AKK aanblijft. Onze Nederlandse #verliezers blijven #zitten waar ze #zitten en #verroeren zich niet... https://t.co/NYYri3VfBt;https://twitter.com/faznet/status/1135094298763059200;nahles, AKK, verliezers, zitten, zitten, verroeren;;0;0;treedt af na zwaar verlies Europese verkiezingen. Benieuwd of aanblijft. Onze Nederlandse blijven waar ze en zich niet...;;occur after heavy losses in European elections in the country. Curious to see if stays on. The Dutch continue to be where they are, and don't...;occur heavy losses european elections country curious see stays dutch continue dont
2019-06-02 12:14:02;nl;FAPROBV;;PETITIE!: Als uw pensioen u lief is, dan moet de uitslag van de Europese verkiezingen u in de hoogste staat van paraatheid brengen https://t.co/bZkyJ7RMGX via @wordpressdotcom;https://ejbron.wordpress.com/2019/05/29/petitie-als-uw-pensioen-u-lief-is-dan-moet-de-uitslag-van-de-europese-verkiezingen-u-in-de-hoogste-staat-van-paraatheid-brengen/;;wordpressdotcom;0;0;PETITIE!: Als uw pensioen u lief is, dan moet de uitslag van de Europese verkiezingen u in de hoogste staat van paraatheid brengen via;;In the PETITION!: If your pension is, you know what to do with the outcome of the elections to the European parliament in its highest state of alert in;petition pension know outcome elections european parliament highest state alert
2019-06-02 12:00:38;nl;jwvdenb;The Netherlands;Europese invloed op duurzaamheid: 5 voorbeelden https://t.co/uesMWDWoPF via @duurzaamBV;https://www.duurzaambedrijfsleven.nl/verkiezingen/31597/europese-invloed-duurzaamheid;;DuurzaamBV;0;0;Europese invloed op duurzaamheid: 5 voorbeelden via;;The european influence on sustainability is the 5 examples, by using;european influence sustainability examples using
2019-06-02 11:52:59;nl;JuurdEijsvoogel;Duitsland;"En na de catastrofale uitslag van vorige week zondag bij de Europese verkiezingen en in Bremen werd in elk geval het vertrek van Nahles steeds waarschijnlijker:
https://t.co/Iw6vhYCgK0";https://www.nrc.nl/nieuws/2019/05/26/spd-vernederd-triomf-voor-groenen-a3961637;;;0;1;En na de catastrofale uitslag van vorige week zondag bij de Europese verkiezingen en in Bremen werd in elk geval het vertrek van Nahles steeds waarschijnlijker:;;After the disastrous outcome of last Sunday in the elections to the European parliament and of Bremen, and was, in any case, the departure from Nahles is becoming more and more likely:;disastrous outcome last sunday elections european parliament bremen case departure nahles becoming likely
2019-06-02 11:16:43;nl;chicohalS;;Leider Duitse sociaaldemocraten neemt ontslag na nederlaag Europese verkiezingen https://t.co/j0Doje4C4m via @HLN_BE;https://www.hln.be/nieuws/buitenland/leider-duitse-sociaaldemocraten-neemt-ontslag-na-nederlaag-europese-verkiezingen~a7a5151b/;;HLN_BE;0;0;Leider Duitse sociaaldemocraten neemt ontslag na nederlaag Europese verkiezingen via;;The leader of German social democrats resigns after a defeat in European parliament elections by using the;leader german social democrats resigns defeat european parliament elections using
2019-06-02 11:01:58;nl;dotcomnieuws;soest;Europese Commissie weigert in te gaan op de Noord Ierse verkiezingen https://t.co/3cpmLwU16S;https://www.dotcomnieuws.com/europa/europese-commissie-weigert-in-te-gaan-op-de-noord-ierse-verkiezingen/;;;0;0;Europese Commissie weigert in te gaan op de Noord Ierse verkiezingen;;The european Commission is refusing to go to the North, an Irish election;european commission refusing go north irish election
2019-06-02 10:56:41;nl;vrotermundt;Neverland;@toine1 @thierrybaudet Nee hoor, maar de fascisten zijn wel weer op de terugweg bleek uit de laatste Europese verkiezingen.;;;toine1, thierrybaudet;0;1;Nee hoor, maar de fascisten zijn wel weer op de terugweg bleek uit de laatste Europese verkiezingen.;;No, not at all, but the fascists are once again on the way back, it turned out to be the last European parliament elections.;fascists way back turned last european parliament elections
2019-06-02 10:33:28;nl;PeterNoordhoek;Gouda, Nederland;Tijdens het witten van wat wanden geluisterd naar de analyse van de Europese verkiezingen door@PGKroeger en @JaapJansen. Stel voor dat ze het vaker bij zo'n prima duo-optreden houden. https://t.co/SjGp2hq2yK;https://art19.com/shows/betrouwbare-bronnen/episodes/2d65d356-cfef-4d9b-ba8b-07547b7b0197;;JaapJansen;0;0;Tijdens het witten van wat wanden geluisterd naar de analyse van de Europese verkiezingen door en . Stel voor dat ze het vaker bij zo'n prima duo-optreden houden.;;When it's white on some walls, I listened to the analysis of the elections to the European parliament by and by . For example, suppose it is more likely that, as a good dual-action, keep it.;white walls listened analysis elections european parliament example suppose likely good dualaction keep
2019-06-02 10:32:57;nl;TheoHakkert;Goor, (Hof van) Twente, NL;Naijleffect van Europese verkiezingen? https://t.co/RUYRaAM61G;https://twitter.com/bobhuisken/status/1135126778819878912;;;0;0;Naijleffect van Europese verkiezingen?;;Naijleffect of the European parliament elections?;naijleffect european parliament elections
2019-06-02 09:58:30;nl;volkskrant;Amsterdam;Andrea Nahles treedt af als partij-en fractievoorzitter van de Duitse regeringspartij SPD na de historisch slechte uitslag bij de Europese verkiezingen https://t.co/EdyIdreC22;http://volkskrant.nl/ts-b5e4c5352;;;2;0;Andrea Nahles treedt af als partij-en fractievoorzitter van de Duitse regeringspartij SPD na de historisch slechte uitslag bij de Europese verkiezingen;;Andrea Nahles will resign as the party and the leader of the German party the SPD, after the historically bad results in European parliament elections;andrea nahles resign party leader german party spd historically bad results european parliament elections
2019-06-02 09:48:37;nl;metrobelgie;Brussels;Leider van Duitse sociaaldemocraten neemt ontslag na nederlaag bij Europese verkiezingen https://t.co/rlz3lD2sUo https://t.co/uRFSkSLGgl;http://dlvr.it/R5spRN;;;0;0;Leider van Duitse sociaaldemocraten neemt ontslag na nederlaag bij Europese verkiezingen;;The leader of German social democrats resigns after a defeat in the European elections;leader german social democrats resigns defeat european elections
2019-06-02 09:44:35;nl;destandaard;Brussels, Belgium;Leider Duitse sociaaldemocraten neemt ontslag na nederlaag bij Europese verkiezingen https://t.co/y0oBcspcbI https://t.co/ridPHaNlOJ;http://dlvr.it/R5sp0x;;;0;0;Leider Duitse sociaaldemocraten neemt ontslag na nederlaag bij Europese verkiezingen;;The leader of German social democrats resigns after a defeat in the European elections;leader german social democrats resigns defeat european elections
2019-06-02 09:38:08;nl;Knack;Brussels, Belgium;De SPD werd vorige week zwaar afgestraft bij de verkiezingen voor het Europees parlement.  https://t.co/jvW91YxTc8;https://www.knack.be/nieuws/europa/leider-van-duitse-sociaaldemocraten-neemt-ontslag-na-nederlaag-bij-europese-verkiezingen/article-news-1471541.html?utm_medium=social_knack&utm_source=Twitter#Echobox=1559468287;;;0;0;De SPD werd vorige week zwaar afgestraft bij de verkiezingen voor het Europees parlement.;;The SPD (labour party), was last week severely punished at the next elections to the European parliament.;spd labour party last week severely punished next elections european parliament
2019-06-02 09:34:27;nl;DNA_Netherlands;Netherlands;Leider Duitse sociaaldemocraten neemt ontslag na nederlaag Europese verkiezingen https://t.co/RpD75TgnxI https://t.co/Vik2KnWvYF;http://dlvr.it/R5skBz;;;0;0;Leider Duitse sociaaldemocraten neemt ontslag na nederlaag Europese verkiezingen;;The leader of German social democrats resigns after a defeat in the European elections;leader german social democrats resigns defeat european elections
2019-06-02 09:20:34;nl;breihapper;Sliedrecht;"@geertwilderspvv @telegraaf Bij de Europese verkiezingen hebben de Nederlandse kiezers wel laten zien waar ze #minder van willen.
#pvVexit";;minder, pvVexit;geertwilderspvv, telegraaf;0;0;Bij de Europese verkiezingen hebben de Nederlandse kiezers wel laten zien waar ze van willen.;;In the elections to the European parliament, the Dutch voters are able to see where they want to be.;elections european parliament dutch voters able see want
2019-06-02 09:02:44;nl;ocelletfredolic;;Ik ben Nederlander, democraat en heb gestemd met de Europese  verkiezingen. ik eis dat de stem van onze Europese medeburgers in  Catalonië wordt gerespecteerd. Het is daarom onacceptabel dat de gekozen MEP's Puigdemont en Comín de toegang tot het EU parlement worden  geweigerd.;;;;0;1;Ik ben Nederlander, democraat en heb gestemd met de Europese verkiezingen. ik eis dat de stem van onze Europese medeburgers in Catalonië wordt gerespecteerd. Het is daarom onacceptabel dat de gekozen MEP's Puigdemont en Comín de toegang tot het EU parlement worden geweigerd.;;I am a Dutch citizen, as a democrat, and I voted in the European elections. I claim that it is the voice of the European citizens in Catalonia, and will be complied with. It is, therefore, unacceptable that the elected MEP's Puigdemont, and Comín, access to the EU parliament (meps) will be denied.;dutch citizen democrat voted european elections claim voice european citizens catalonia complied therefore unacceptable elected meps puigdemont comín access eu parliament meps denied
2019-06-02 09:01:04;nl;HLN_BE;België;Leider Duitse sociaaldemocraten neemt ontslag na nederlaag Europese verkiezingen https://t.co/mrwTLX3Qtk https://t.co/FwIt8TFc80;http://dlvr.it/R5skBz;;;0;1;Leider Duitse sociaaldemocraten neemt ontslag na nederlaag Europese verkiezingen;;The leader of German social democrats resigns after a defeat in the European elections;leader german social democrats resigns defeat european elections
2019-06-02 08:58:58;nl;AEBPITOU;;Volgens het establishment gingen de Europese verkiezingen niet over personen, volgens de kiezers wel (zie Frans Timmermans in Nederland)! De Europese kiezer is ontevreden en zwevend (geworden) en allang niet meer de mens uit één stuk die levenslang voor dezelfde partij stemt!#sic;;sic;;0;0;Volgens het establishment gingen de Europese verkiezingen niet over personen, volgens de kiezers wel (zie Frans Timmermans in Nederland)! De Europese kiezer is ontevreden en zwevend (geworden) en allang niet meer de mens uit één stuk die levenslang voor dezelfde partij stemt!;;In accordance with the 'establishment' were the European parliament elections are not about individuals, according to the voters, however (see, Frans Timmermans of the Netherlands)! The European voter is not satisfied and is moving (or has become), and will no longer be the man in that lifetime and for the same party to vote!;accordance establishment european parliament elections individuals according voters however see frans timmermans netherlands european voter satisfied moving become longer man lifetime party vote
2019-06-02 08:50:04;nl;JuurdEijsvoogel;Duitsland;"De catastrofale uitslagen van de Europese verkiezingen en het verlies van Bremen vormen de achtergrond. Hier stuk daarover van vorige week:
SPD vernederd, triomf voor Groenen https://t.co/Iw6vhYCgK0";https://www.nrc.nl/nieuws/2019/05/26/spd-vernederd-triomf-voor-groenen-a3961637;;;0;1;De catastrofale uitslagen van de Europese verkiezingen en het verlies van Bremen vormen de achtergrond. Hier stuk daarover van vorige week: SPD vernederd, triomf voor Groenen;;The disastrous results of the elections to the European parliament and of the loss of the Bremen, and to form the background. Here is a piece about this last week with the SPD in disgrace, thanks for the Greens;disastrous results elections european parliament loss bremen form background piece last week spd disgrace thanks greens
2019-06-02 08:27:53;nl;Duitslandweb;Amsterdam;Meer over de uitslag van de Europese verkiezingen in Duitsland: https://t.co/LKOxXTMvYl;https://duitslandinstituut.nl/artikel/31785/eu-verkiezingen-tonen-verdeeld-duitsland;;;0;0;Meer over de uitslag van de Europese verkiezingen in Duitsland:;;For more on the results of the European elections in Germany;results european elections germany
2019-06-02 08:25:51;nl;Duitslandweb;Amsterdam;SPD-partij- en fractievoorzitter Andrea Nahles treedt na het slechte resultaat bij de Europese verkiezingen en in Bremen nu toch af. Eigenlijk had ze zich komende week opnieuw tot fractievoorzitter willen laten kiezen. https://t.co/FRONbZ8pbN;https://twitter.com/faznet/status/1135094298763059200;;;2;0;SPD-partij- en fractievoorzitter Andrea Nahles treedt na het slechte resultaat bij de Europese verkiezingen en in Bremen nu toch af. Eigenlijk had ze zich komende week opnieuw tot fractievoorzitter willen laten kiezen.;;The SPD-the party and the leader, Andrea Nahles will occur after the poor result in the elections to the European parliament, and in Bremen (germany) is now finished. That didn't stop them next week to the chairman of the parliamentary party would like to choose.;spdthe party leader andrea nahles occur poor result elections european parliament bremen germany finished didnt stop next week chairman parliamentary party would like choose
2019-06-02 08:17:30;nl;JJM36;Flanders, EU;"""het groeiende deel minder draagkrachtigen in de Europese Unie steeds meer zal moeten ophoesten voor een stokpaardje van het meest welgestelde deel""

Na de Europese verkiezingen: eerste tekenen van verval? https://t.co/CHIgOtu8dU";https://doorbraak.be/na-de-europese-verkiezingen-eerste-tekenen-van-verval/;;;0;0;"""het groeiende deel minder draagkrachtigen in de Europese Unie steeds meer zal moeten ophoesten voor een stokpaardje van het meest welgestelde deel"" Na de Europese verkiezingen: eerste tekenen van verval?";;"""it's a growing part of the less well-off citizens in the European Union, more and more, you will have to pay for a hobby one of the most well-to-do part,"" After the election: early signs of decay?";growing part less welloff citizens european union pay hobby one welltodo part election early signs decay
2019-06-02 08:03:31;nl;juhuls;Berlin, Germany;Andrea #Nahles treedt terug als fractievoorzitter en partijleider van de SPD, schrijft ze in een persverklaring. Ze stond na de historisch slechte resultaten bij de Europese verkiezingen en in Bremen erg onder druk. Nog totaal onduidelijk wie haar opvolgt. https://t.co/m3Abu229Jl;;Nahles;;5;1;Andrea treedt terug als fractievoorzitter en partijleider van de SPD, schrijft ze in een persverklaring. Ze stond na de historisch slechte resultaten bij de Europese verkiezingen en in Bremen erg onder druk. Nog totaal onduidelijk wie haar opvolgt.;;Andrea retreats as the party chairman and party leader of the SPD, wrote in a press release. She was, after historically poor results in elections to the European parliament, and in Bremen (germany) in press. Still totally unclear as to who is in her place.;andrea retreats party chairman party leader spd wrote press release historically poor results elections european parliament bremen germany press still totally unclear place
2019-06-02 06:43:15;nl;AdvanOosten;#Hilversum;"Uitgebreide terugblik op de Europese verkiezingen, en ""acht politieke wetten"" die soms van toepassing zijn op GroenLinks en ⁦@ZihniOzdil⁩  https://t.co/Hp39KDu5xJ";https://art19.com/shows/betrouwbare-bronnen/episodes/2d65d356-cfef-4d9b-ba8b-07547b7b0197;;ZihniOzdil;1;0;"Uitgebreide terugblik op de Europese verkiezingen, en ""acht politieke wetten"" die soms van toepassing zijn op GroenLinks en ⁦⁩";;"Look back at the elections to the European parliament, and the eight political law"" which is sometimes applicable on the Party and";look back elections european parliament eight political law sometimes applicable party
2019-06-02 06:39:27;nl;RonSmallenburg;Amsterdam, Nederland;"@xynyxs Spanje is gelukkig alweer vijf decennia een democratie, Aad. :-)

Bij de Europese verkiezingen kwam de FvD als eerste uit de bus bij de gepensioneerden in Benidorm. Bijzonder, want zouden de Nexitplannen van Baudet doorgaan dan kunnen die mensen linea recta retour NL.";;;xynyxs;0;0;Spanje is gelukkig alweer vijf decennia een democratie, Aad. :-) Bij de Europese verkiezingen kwam de FvD als eerste uit de bus bij de gepensioneerden in Benidorm. Bijzonder, want zouden de Nexitplannen van Baudet doorgaan dan kunnen die mensen linea recta retour NL.;;Well, spain is happy again for the past five decades as a democracy, Ad. :-) In the elections to the European parliament, came with the FvD as the first to get off the bus with retirees in the bay. Specifically, for the Nexitplannen of in addition, it declines to continue, then those people are straight away in return EN.;well spain happy past five decades democracy ad elections european parliament came fvd first get bus retirees bay specifically nexitplannen addition declines continue people straight away return en
