created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-05-30 10:26:41;cs;StetinaEP;Czech Republic;“Ten blázen Štetina dal v kampani pro evropské volby přednost “vlastní cti” před mandátem.” Z webových kuloáru.;;;;0;18;“Ten blázen Štetina dal v kampani pro evropské volby přednost “vlastní cti” před mandátem.” Z webových kuloáru.;;“The fool Štetina gave in the campaign for the european elections prefer to “own honor” before the mandate.” From the couloir.;“the fool štetina gave campaign european elections prefer “own honor” mandate” couloir
2019-05-30 10:23:00;cs;lidovky;Prague, Czech rep.;Hrůzou je evropské zelenání, komentuje exprezident Klaus volby do EP https://t.co/TxZVITG17E;http://ldvk.cz/hg0;;;0;2;Hrůzou je evropské zelenání, komentuje exprezident Klaus volby do EP;;Horror is the european greening, commenting on ex-president Klaus in the EP elections;horror european greening commenting expresident klaus ep elections
2019-05-30 10:05:54;cs;tomas_vandas;Česká republika;Nejen. I  nárůst blbosti, gender fanatismu a různých úchylek... https://t.co/wCbjpw43JE;https://www.lidovky.cz/domov/hruzou-je-evropske-zelenani-komentuje-klaus-evropske-volby.A190529_224914_ln_domov_ele;;;1;4;Nejen. I nárůst blbosti, gender fanatismu a různých úchylek...;;Not only. The rise of bullshit, gender bigotry and various deviations...;rise bullshit gender bigotry various deviations
2019-05-30 07:13:33;cs;lednibrtnik;radegast;"tuto fotku závidí i klimakterický václav.
https://t.co/zXvHG78T0J";https://www.lidovky.cz/domov/hruzou-je-evropske-zelenani-komentuje-klaus-evropske-volby.A190529_224914_ln_domov_ele;;;0;0;tuto fotku závidí i klimakterický václav.;;this photo of envy and climacteric václav.;photo envy climacteric václav
2019-05-30 06:46:59;cs;TryAgainGuy;Czech Republic;"Hrůzou je evropské zelenání, komentuje exprezident Klaus volby do EP | Domov | https://t.co/QqAceHIBgM -
 https://t.co/vbMQBiC2el";http://Lidovky.cz, https://www.lidovky.cz/domov/hruzou-je-evropske-zelenani-komentuje-klaus-evropske-volby.A190529_224914_ln_domov_ele;;;3;25;Hrůzou je evropské zelenání, komentuje exprezident Klaus volby do EP | Domov | -;;Horror is the european greening, commenting on ex-president Klaus in the EP elections | Home | -;horror european greening commenting expresident klaus ep elections home
2019-05-30 06:36:42;cs;JiriParkes;;"„Hrozí, že demokracie ještě dále ustoupí do pozadí a že nebudou rozhodovat volení politikové, ale klimatické Grety a bezbarví úředníci,“

 https://t.co/NwdlXKtmHt";https://twitter.com/i/web/status/1133985567438495744;;;2;34;„Hrozí, že demokracie ještě dále ustoupí do pozadí a že nebudou rozhodovat volení politikové, ale klimatické Grety a bezbarví úředníci,“;;"""The danger is that democracy still further retreats into the background and that will not be decided by elected politicians, but the climate Greta and bezbarví officials,""";danger democracy still retreats background decided elected politicians climate greta bezbarví officials
2019-05-30 05:57:05;cs;EdwardModesti;Prague, Czech Republic;Hrůzou je evropské zelenání, komentuje exprezident Klaus volby do EP https://t.co/aVTZOLyJZH;https://www.lidovky.cz/domov/hruzou-je-evropske-zelenani-komentuje-klaus-evropske-volby.A190529_224914_ln_domov_ele;;;0;0;Hrůzou je evropské zelenání, komentuje exprezident Klaus volby do EP;;Horror is the european greening, commenting on ex-president Klaus in the EP elections;horror european greening commenting expresident klaus ep elections
2019-05-30 03:30:38;cs;Fbeyeee;;Sveřepý po ránu probere líp jak kafe. https://t.co/60qeCVEIFa;https://www.lidovky.cz/domov/hruzou-je-evropske-zelenani-komentuje-klaus-evropske-volby.A190529_224914_ln_domov_ele;;;0;27;Sveřepý po ránu probere líp jak kafe.;;And then in the morning wakes up better than a cup of coffee.;morning wakes better cup coffee
2019-05-29 19:47:55;cs;ProuzaTomas;Praha;Pamatujete si ještě, že byly nějaké evropské volby? A máte odvahu připomenout si s @kovy_gameballcz na @SeznamZpravy ty největší bizáry letošní kampaně? https://t.co/eFJUCV9fVV;https://twitter.com/i/web/status/1133822296349728774;;kovy_gameballcz;1;8;Pamatujete si ještě, že byly nějaké evropské volby? A máte odvahu připomenout si s na ty největší bizáry letošní kampaně?;;Do you still remember that there were some european elections? And you have the courage to remind you with the greatest bizáry this year's campaign?;still remember european elections courage remind greatest bizáry years campaign
2019-05-29 15:30:00;cs;infocz_web;Česká republika;"Co čekat od Zelených v Německu? Strana, která se netají podporou vyvlastňování i vytvoření evropské federace, v eurovolbách výrazně posílila.
Více v článku Marka Kerlese. 👇
https://t.co/Jtpzd4bXRS";https://twitter.com/i/web/status/1133757391491731457;;;3;10;Co čekat od Zelených v Německu? Strana, která se netají podporou vyvlastňování i vytvoření evropské federace, v eurovolbách výrazně posílila. Více v článku Marka Kerlese. ;👇;What to expect from the Greens in Germany? The party who make no secret of the support of the expropriation and the creation of a european federation, in eurovolbách significantly strengthened. More in the article Mark Kerlese.;expect greens germany party make secret support expropriation creation european federation eurovolbách significantly strengthened article mark kerlese
2019-05-29 12:14:28;cs;R_Spicar_SP_CR;;"Skvělý nápad. Udělejme z ní ""volenou Komisi"". Evropským parlamentem. Alespoň budou brát lidé evropské volby vážně a začnou k nim chodit. Odstraníme část demokratického deficitu EU. A zaveďme evropský Senát, skrze který si budou moci státy hlídat své národní zájmy #VizeEvropy https://t.co/smB8jhy2eL";https://twitter.com/i/web/status/1133708183648854016;;;3;24;"Skvělý nápad. Udělejme z ní ""volenou Komisi"". Evropským parlamentem. Alespoň budou brát lidé evropské volby vážně a začnou k nim chodit. Odstraníme část demokratického deficitu EU. A zaveďme evropský Senát, skrze který si budou moci státy hlídat své národní zájmy";;"Great idea. Let's make it ""elected to the Commission"". The european parliament. At least they will take the people of the european elections seriously and start to go. We remove the part of the democratic deficit of the EU. And let's have a european Senate, through which you will be able to states to guard its national interests";great idea lets make elected commission european parliament least take people european elections seriously start go remove part democratic deficit eu lets european senate able states guard national interests
2019-05-29 09:14:27;cs;Europarl_CS;Brusel & Štrasburk;"Stručný přehled dění v Evropském parlamentu v nejbližších týdnech ⬇
- Politické skupiny musí informovat o svém složení do 24. června.
- Deváté funkční období EP oficiálně začne 2. července
Víc: https://t.co/aDxh3lqD7Y https://t.co/m31f6cpAds";https://twitter.com/i/web/status/1133662878509228032;;;3;6;Stručný přehled dění v Evropském parlamentu v nejbližších týdnech - Politické skupiny musí informovat o svém složení do 24. června. - Deváté funkční období EP oficiálně začne 2. července Víc:;⬇;A brief overview of the happenings in the European parliament in the coming weeks - a Political group must inform about their composition, within 24. June. - The ninth term of the EP officially starts 2. July More:;brief overview happenings european parliament coming weeks political group must inform composition within june ninth term ep officially starts july
2019-05-29 09:04:54;cs;JelinekLu;Czech Republic;"Za nezájmem voličů o EU vidím pocit, že jsme tam jen na návštěvě. Vítané? Nevítané? Krátké? Dlouhé? I to je odpovědnost politiků...

https://t.co/JvUgFswjey";https://twitter.com/i/web/status/1133660476322254848;;;0;0;Za nezájmem voličů o EU vidím pocit, že jsme tam jen na návštěvě. Vítané? Nevítané? Krátké? Dlouhé? I to je odpovědnost politiků...;;For the indifference of the electorate about the EU, I see the feeling that we're only there on a visit. Welcome? Unwelcome? Short? Long? And it is the responsibility of politicians...;indifference electorate eu see feeling visit welcome unwelcome short long responsibility politicians
2019-05-29 08:25:48;cs;PetraFleischman;Czech Republic;"My jsme nevolili žádný parlament, ale jenom takovou HLASOVACÍ MAŠINU.
Evropské volby vůbec nic v Evropě nezmění ... https://t.co/Lhtxca0iPj";https://www.youtube.com/attribution_link?a=eGtDkMx9SJU&u=%2Fwatch%3Fv%3DVweRoXwChUk%26feature%3Dshare;;;0;0;My jsme nevolili žádný parlament, ale jenom takovou HLASOVACÍ MAŠINU. Evropské volby vůbec nic v Evropě nezmění ...;;We didn't vote for any parliament, but only a VOTING MACHINE. European options nothing at all in Europe does not change ...;didnt vote parliament voting machine european options nothing europe change
2019-05-29 07:52:43;cs;echoprimecz;Hlavní město Praha;Volby do Evropského parlamentu nemají jednoznačný výsledek a analytici po celém kontinentu se při hledání jejich výkladu museli docela namáhat. Ale v jednom ohledu si tyto volby určitě zaslouží přídavné jméno „historické“. https://t.co/QoXEv9sglA;https://twitter.com/i/web/status/1133642309776683008;;;0;0;Volby do Evropského parlamentu nemají jednoznačný výsledek a analytici po celém kontinentu se při hledání jejich výkladu museli docela namáhat. Ale v jednom ohledu si tyto volby určitě zaslouží přídavné jméno „historické“.;;"Elections to the European parliament do not have a clear result and analysts across the continent in search of their interpretation they had to kind of strain. But in one respect, these elections certainly deserves the adjective ""historical"".";elections european parliament clear result analysts across continent search interpretation kind strain one respect elections certainly deserves adjective historical
2019-05-29 07:04:06;cs;Blesk24;Praha;Komisaři zkazili i evropské volby. Špatně počítali preferenční kroužky https://t.co/qgUeY8h5E5 @Blesk24;https://www.blesk.cz/clanek/volby-evropske-volby/608065/komisari-zkazili-i-evropske-volby-spatne-pocitali-preferencni-krouzky.html;;Blesk24;0;0;Komisaři zkazili i evropské volby. Špatně počítali preferenční kroužky;;Commissioner ruined and european elections. Wrong counting of the preferential rings;commissioner ruined european elections wrong counting preferential rings
2019-05-28 20:38:37;cs;matenajakub;Czech Republic;Volby do Evropského parlamentu skončili, ale jednání o podobě EU v následujícím volebním období pouze začínají. Marek Výborný jedná s ostatními lídry nejsilnější evropské strany - EPP - European People's Party. 🇪🇺❤️ https://t.co/zwHou32smE;https://twitter.com/i/web/status/1133472667296829440;;;1;1;Volby do Evropského parlamentu skončili, ale jednání o podobě EU v následujícím volebním období pouze začínají. Marek Výborný jedná s ostatními lídry nejsilnější evropské strany - EPP - European People's Party. ;🇪🇺❤️;Elections to the European parliament ended, but the negotiations about the form of the EU in the following term only to begin with. Marks Great it with the other leaders of the strongest european parties - the EPP - European People's Party.;elections european parliament ended negotiations form eu following term begin marks great leaders strongest european parties epp european peoples party
2019-05-28 20:37:18;cs;msojdrova;;Evropské volby ukázaly, že křesťanská demokracie je součástí českého politického spektra! Naprostý souhlas s výrokem předsedy @MarekVyborny. My jsme spojili proevropské konzervativní síly. @kducsl;https://twitter.com/i/web/status/1133472337913950209;;;2;12;Evropské volby ukázaly, že křesťanská demokracie je součástí českého politického spektra! Naprostý souhlas s výrokem předsedy . My jsme spojili proevropské konzervativní síly.;;The european elections have shown, that christian democracy is part of the Czech political spectrum! Total agreement with the statement by the president . We have joined the pro-european conservative forces.;european elections shown christian democracy part czech political spectrum total agreement statement president joined proeuropean conservative forces
2019-05-28 19:51:38;cs;TomZdechovsky;Hradec Králové/Brussels;"To, na co upozorňovali lidé volající po brexitu, byly vlastně chyby Evropské unie, které nikdo neřešil. Kromě jiného se věnujeme spoustě témat, které jsou výlučnou kompetencí národních států. A to dává do plachet vítr nejrůznějším euroskeptikům #reformaEU

https://t.co/Dg37CRGJkO";https://twitter.com/i/web/status/1133460843008540672;;;4;66;To, na co upozorňovali lidé volající po brexitu, byly vlastně chyby Evropské unie, které nikdo neřešil. Kromě jiného se věnujeme spoustě témat, které jsou výlučnou kompetencí národních států. A to dává do plachet vítr nejrůznějším euroskeptikům;;What warned people calling for a brexit, they were actually mistakes of the European union, which no one asked. In addition, we pay a lot of topics, which are in the exclusive competence of national states. And it gives the sail into the wind various eurosceptics;warned people calling brexit actually mistakes european union one asked addition pay lot topics exclusive competence national states gives sail wind various eurosceptics
2019-05-28 15:12:42;cs;AlexandrMitrofa;Prague, Czech Republic;"""Myslel jsem, že Poc je bývalý skokan na lyžích,"" řekl bývalý prognostik.
https://t.co/JGHpZRCFLn";https://www.irozhlas.cz/zpravy-domov/milos-zeman-cssd-eurovolby-evropske-volby-pavel-poc-antonin-stanek-zofinske_1905281619_gak;;;3;25;"""Myslel jsem, že Poc je bývalý skokan na lyžích,"" řekl bývalý prognostik.";;"""I thought that the Poc is a former ski jumper,"" said the former weather forecaster.";thought poc former ski jumper said former weather forecaster
2019-05-28 15:05:22;cs;iROZHLAScz;Česká republika;"Za prohru sociální demokracie ve volbách do Evropského parlamentu může podle prezidenta Miloše Zemana nevýrazný Pavel Poc v čele její kandidátky a záležitost kolem odchodu ministra kultury Staňka z vlády.
https://t.co/hQiWCUyahW";https://twitter.com/i/web/status/1133388803849314305;;;1;3;Za prohru sociální demokracie ve volbách do Evropského parlamentu může podle prezidenta Miloše Zemana nevýrazný Pavel Poc v čele její kandidátky a záležitost kolem odchodu ministra kultury Staňka z vlády.;;For the defeat of social democracy in elections to the European parliament may, according to the president Miloš Zeman a lackluster Pavel Poc at the forefront of its candidates and the affair surrounding the departure of the minister of culture Staňka from the government.;defeat social democracy elections european parliament may according president miloš zeman lackluster pavel poc forefront candidates affair surrounding departure minister culture staňka government
2019-05-28 13:33:16;cs;E15news;Prague, Czech Republic;Evropské volby skončily, noví europoslanci před sebou mají spoustu problémů k řešení. Přečtěte si celý rozhovor s ekonomem Petrem Zahradníkem. https://t.co/7WvumtjZsd;https://twitter.com/i/web/status/1133365625903034370;;;0;0;Evropské volby skončily, noví europoslanci před sebou mají spoustu problémů k řešení. Přečtěte si celý rozhovor s ekonomem Petrem Zahradníkem.;;The european elections are over, the new meps before you have a lot of problems to solve. Read the full interview with economist Peter Gardener.;european elections new meps lot problems solve read full interview economist peter gardener
2019-05-28 12:50:08;cs;echoprimecz;Hlavní město Praha;Za východisko z britské brexitové mizerie je občas považováno vypsání druhého referenda. Je to argument, který šíří především odpůrci brexitu. https://t.co/nXF88IedS2;https://twitter.com/i/web/status/1133354768942936064;;;0;0;Za východisko z britské brexitové mizerie je občas považováno vypsání druhého referenda. Je to argument, který šíří především odpůrci brexitu.;;As a starting point from the british brexitové misery is sometimes considered launching a second referendum. This is an argument that mainly spread by opponents of brexit.;starting point british brexitové misery sometimes considered launching second referendum argument mainly spread opponents brexit
2019-05-28 12:26:39;cs;jaroslav_hroch;Praha, Česká republika;"Máte kladný vztah k biopalivům? Nebo negativní? Ať tak či tak...Proč?
Jestli se chcete v tématu orientovat a rozhodovat se na základě rozumu, ne emocí, tak si přečtěte tenhle úžasný text. Jako vedlejší efekt se dozvíte dost o Evropské unii ☺️ https://t.co/w28EldY8wL";https://twitter.com/i/web/status/1133348860594724864;;;4;11;Máte kladný vztah k biopalivům? Nebo negativní? Ať tak či tak...Proč? Jestli se chcete v tématu orientovat a rozhodovat se na základě rozumu, ne emocí, tak si přečtěte tenhle úžasný text. Jako vedlejší efekt se dozvíte dost o Evropské unii ☺;️;You have a positive relationship to biofuels? Or negative? Either way...Why? If you want to in the topic navigate and make decisions based on reason, not emotion, so read this wonderful text. As a side effect you learn a lot about the European union ☺;positive relationship biofuels negative either waywhy want topic navigate make decisions based reason emotion read wonderful text side effect learn lot european union ☺
2019-05-28 12:17:39;cs;msojdrova;;Začínají jednání o předsedovi Evropské komise. Můj názor je celkem jasný a dlouhodobě známý. Měl by se jím stát @ManfredWeber, lídr evropských lidovců, kteří celkově vyhráli volby v Evropské unii. #EvropskaKomise #EuropeanCommission #Kommissionspräsident https://t.co/VvM7TUMbNj;https://twitter.com/i/web/status/1133346597151092736;;;4;16;Začínají jednání o předsedovi Evropské komise. Můj názor je celkem jasný a dlouhodobě známý. Měl by se jím stát , lídr evropských lidovců, kteří celkově vyhráli volby v Evropské unii.;;Start of negotiations of the president of the European commission. My opinion is pretty obvious and long known. He should become the leader of the european people's party, who overall won the elections in the European union.;start negotiations president european commission opinion pretty obvious long known become leader european peoples party overall elections european union
2019-05-28 12:13:03;cs;iROZHLAScz;Česká republika;"Nadpoloviční většina pro Fidesz? ""Orbán mobilizoval voliče, pořád zabírá migrace,"" vysvětluje expert na maďarský politický systém ➡ https://t.co/kdnaOn8TLf. https://t.co/tDABXQ9XtZ";https://twitter.com/i/web/status/1133345438361374721;;;1;0;"Nadpoloviční většina pro Fidesz? ""Orbán mobilizoval voliče, pořád zabírá migrace,"" vysvětluje expert na maďarský politický systém .";➡;"Absolute majority for Fidesz? ""Orban mobilized voters, still occupies the migration,"" explains the expert on the Hungarian political system .";absolute majority fidesz orban mobilized voters still occupies migration explains expert hungarian political system
2019-05-28 12:07:46;cs;iROZHLAScz;Česká republika;"Maroš Šefčovič, Manfred Weber nebo snad Angela Merkelová? Šéfové vlád unijních zemí začnou vybírat příštího předsedu Evropské komise. #EPvolby2019
https://t.co/yFWWccoSYf";https://twitter.com/i/web/status/1133344108297240576;;;0;2;Maroš Šefčovič, Manfred Weber nebo snad Angela Merkelová? Šéfové vlád unijních zemí začnou vybírat příštího předsedu Evropské komise.;;Maroš Šefčovič, Manfred Weber, or perhaps Angela Merkel? The chiefs of the governments of the eu countries will start to pick the next president of the European commission.;maroš šefčovič manfred weber perhaps angela merkel chiefs governments eu countries start pick next president european commission
2019-05-28 12:03:28;cs;PepaKopecky;;"Prezident Miloš Zeman na Žofínském fóru řekl, že podporuje zásadní reformu Evropské unie a přesun některých  pravomocí z nevolené Evropské  komise na Evropskou radu, v níž jsou  premiéři jednotlivých zemí a země  nemohou být přehlasovány. #Zeman #reformaEU
https://t.co/bZHd9wLyg2";https://twitter.com/i/web/status/1133343024212262912;;;0;0;Prezident Miloš Zeman na Žofínském fóru řekl, že podporuje zásadní reformu Evropské unie a přesun některých pravomocí z nevolené Evropské komise na Evropskou radu, v níž jsou premiéři jednotlivých zemí a země nemohou být přehlasovány.;;President Miloš Zeman at the Žofín forum said, that supports a fundamental reform of the European union and the transfer of some powers from the unelected European commission to the European council, in which the prime ministers of the individual countries and the country cannot be přehlasovány.;president miloš zeman žofín forum said supports fundamental reform european union transfer powers unelected european commission european council prime ministers individual countries country cannot přehlasovány
2019-05-28 11:39:48;cs;dataRozhlas;;"„Volila jsem Piráty a přidělila jsem pouze jeden preferenční hlas pro Markétu Gregorovou. Přesto jsou započítány maximální počty preferenčních hlasů,“ napsala nám čtenářka po vydání článku.

Volební data prozrazují řadu chyb při sčítání.

https://t.co/q04MHmCJgE https://t.co/j5UHOGh3pu";https://twitter.com/i/web/status/1133337070506786821;;;4;10;„Volila jsem Piráty a přidělila jsem pouze jeden preferenční hlas pro Markétu Gregorovou. Přesto jsou započítány maximální počty preferenčních hlasů,“ napsala nám čtenářka po vydání článku. Volební data prozrazují řadu chyb při sčítání.;;"""I voted for the Pirates and I assigned only one preferential vote for Margaret Gregorovou. Yet they are counted against the maximum number of preferential votes,“ she wrote to us a reader after the release of the article. Election data reveal a number of errors in the census.";voted pirates assigned one preferential vote margaret gregorovou yet counted maximum number preferential votes“ wrote us reader release article election data reveal number errors census
2019-05-28 10:10:07;cs;iROZHLAScz;Česká republika;"Jaký je recept na úspěch Viktora Orbána? Přinášíme #rozhovor s expertem na maďarský politický systém Dominikem Héjjem. #Maďarsko
https://t.co/DYvm9Y4h70";https://twitter.com/i/web/status/1133314502190141440;rozhovor;;1;1;Jaký je recept na úspěch Viktora Orbána? Přinášíme s expertem na maďarský politický systém Dominikem Héjjem.;;What is the recipe for the success of Viktor Orbán? We bring with an expert in the Hungarian political system by Dominik Héjjem.;recipe success viktor orbán bring expert hungarian political system dominik héjjem
2019-05-28 09:52:22;cs;HarzerF;Praha, Česká republika;🇭🇺S nejpovolanějším @kropka_hu o maďarský výsledcích. Bude Orbán vládnout věčně? A koho přeskočila recesistická Strana dvouocasého psa? https://t.co/uUlNrSYTZg;https://twitter.com/i/web/status/1133310034648227840;;kropka_hu;3;11;S nejpovolanějším o maďarský výsledcích. Bude Orbán vládnout věčně? A koho přeskočila recesistická Strana dvouocasého psa?;🇭🇺;With the most competent of the Hungarian results. Will Orban rule forever? And who skipped recesistická Party dvouocasého dog?;competent hungarian results orban rule forever skipped recesistická party dvouocasého dog
