created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-05-29 18:50:36;ro;SuveranIonel;Barlad;"Partidul Național Liberal în frunte cu Rareș Bogdan cîștigă Alegerile parlamentare europene
Claus Iohannis cîștigă Referendumul";;;;0;0;Partidul Național Liberal în frunte cu Rareș Bogdan cîștigă Alegerile parlamentare europene Claus Iohannis cîștigă Referendumul;;The National Liberal party, headed by Rares Bogdan wins the Elections to the european parliament Klaus Iohannis for winning the Referendum;national liberal party headed rares bogdan wins elections european parliament klaus iohannis winning referendum
2019-05-29 13:04:28;ro;taraduveanu;Bucharest;Alegerile trec, sărăcia rămâne... dar măcar știm ce trebuie făcut.   https://t.co/CdzOtJmOVP;http://www.atelierefarafrontiere.ro/noutati/2019/5/23/activ-recomandari-pentru-politici-publice-de-insertie-nationale-si-europene;;;0;0;Alegerile trec, sărăcia rămâne... dar măcar știm ce trebuie făcut.;;The elections go by, the poverty still remains, but at least we know what needs to be done.;elections go poverty still remains least know needs done
2019-05-29 11:39:54;ro;RaduTudorA3;Bucharest;O exceptionala analiza a rezultatului si efectelor politice in alegerile europene #aspenromania, #gmfus, #events2019, #EUelections2019;;aspenromania, gmfus, events2019, EUelections2019;;1;5;O exceptionala analiza a rezultatului si efectelor politice in alegerile europene , , ,;;For a brilliant analysis of the outcome and results of the political elections of ,;brilliant analysis outcome results political elections
2019-05-28 19:26:10;ro;b_georgec;Buch-a-rest;"@Stelian_Ion_USR Sunteți tâmpiți sau vă prefaceți?! Alegerile uroparlamentare nu au treabă cu politica internă; dacă vreți să urmați direcții europene, promovați în Parlament, de urgență, implementarea măsurilor din MCV și recomandările Comisiei de la Veneția, și terminați bătălia asta pe ciolan!";https://twitter.com/i/web/status/1133454435156410369;;Stelian_Ion_USR;0;2;"Sunteți tâmpiți sau vă prefaceți?! Alegerile uroparlamentare nu au treabă cu politica internă; dacă vreți să urmați direcții europene, promovați în Parlament, de urgență, implementarea măsurilor din MCV și recomandările Comisiei de la Veneția, și terminați bătălia asta pe ciolan!";;"Are you stupid or do you pretend to be?! The election uroparlamentare you don't have to deal with the internal politics; if you want to follow the european trends, promote in-House as a matter of urgency, the implementation of the measures of the CVM and the recommendations of the Venice Commission, and the end of the battle that's on the bone!";stupid pretend election uroparlamentare dont deal internal politics want follow european trends promote inhouse matter urgency implementation measures cvm recommendations venice commission end battle thats bone
2019-05-28 15:35:42;ro;florincosmaro;;Un material despre alegerile europene din 2019 in curand pe https://t.co/Ey7tWnD3tm;http://www.florincosma.ro;;;0;0;Un material despre alegerile europene din 2019 in curand pe;;A report on the european elections in 2019 in the long;report european elections long
2019-05-28 12:54:40;ro;Europarl_RO;Brussel, België;După alegerile europene, #AlegeriEuropene2019, ne îndreptăm atenția către summitul de azi, unde liderii UE discută despre cine trebuie să fie viitorul președinte al Comisiei Europene. Cine sunt candidații cap de listă ➡  https://t.co/hn25cqhhzw https://t.co/V235rtAagL;https://twitter.com/i/web/status/1133355911370674176;AlegeriEuropene2019;;0;1;După alegerile europene, , ne îndreptăm atenția către summitul de azi, unde liderii UE discută despre cine trebuie să fie viitorul președinte al Comisiei Europene. Cine sunt candidații cap de listă ;➡;After the european elections , we turn our attention to the summit, where EU leaders are discussing who should be the next president of the European Commission. Who is the head of the list;european elections turn attention summit eu leaders discussing next president european commission head list
2019-05-28 09:46:47;ro;Radupress;Petrosani;Şefii de stat sau de guvern ai statelor membre ale Uniunii Europene se... https://t.co/L407kY9fEL;https://www.caleaeuropeana.ro/start-pentru-negocieri-klaus-iohannis-angela-merkel-emmanuel-macron-si-ceilalti-lideri-ue-se-reunesc-la-bruxelles-pentru-a-decide-calea-de-urmat-dupa-alegerile-europene/;;;0;0;Şefii de stat sau de guvern ai statelor membre ale Uniunii Europene se...;;The heads of state or government of the member states of the European Union,...;heads state government member states european union
2019-05-28 06:41:26;ro;MarianMarinescu;Brussels;Klaus Iohannis merge marți la Bruxelles. Președintele participă la Consiliul European și la Summitul PPE, formațiunea care revendică victoria la alegerile europene și șefia Comisiei Europene - https://t.co/NE9fxA03GS https://t.co/RSoauaxzqj;https://twitter.com/i/web/status/1133261984680615936;;;0;0;Klaus Iohannis merge marți la Bruxelles. Președintele participă la Consiliul European și la Summitul PPE, formațiunea care revendică victoria la alegerile europene și șefia Comisiei Europene -;;Putin goes to Brussels on Tuesday. The president attends the European Council and the Summit of the EPP, the party which wins the european elections and the leadership of the European Commission;putin goes brussels tuesday president attends european council summit epp party wins european elections leadership european commission
2019-05-28 05:26:17;ro;2am_eu;;"Alegerile europene sparg monopolul PPE-S&amp;amp;D...";;;;0;0;"Alegerile europene sparg monopolul PPE-S&amp;amp;D...";;"The european elections, breaking the monopoly of the EUROPEAN R&amp;D,...";european elections breaking monopoly european rampd
2019-05-28 04:13:29;ro;infoitestero;Italia;Tot ce trebuie să știi despre alegerile europene din 2019 | Actualitate https://t.co/Ks5lEDh0kb;http://bit.ly/2Wrjdjy;;;0;0;Tot ce trebuie să știi despre alegerile europene din 2019 | Actualitate;;All you need to know about the european elections, in 2019, the | Current;need know european elections current
2019-05-27 17:50:59;ro;profittech_info;Romania;Alegerile europene modifică scena politică germană | Germania | DW https://t.co/W7xXw2i2Yw https://t.co/v8okTUzh9k;https://profittech.info/alegerile-europene-modifica-scena-politica-germana-germania-dw/;;;0;0;Alegerile europene modifică scena politică germană | Germania | DW;;The european election changes the political scene, German | Germany | DW;european election changes political scene german germany dw
2019-05-27 17:14:52;ro;2am_eu;;Social-democraţii germani asigură că rămân în coaliţia de guvernare, în pofida rezultatului slab la alegerile europene...;;;;0;0;Social-democraţii germani asigură că rămân în coaliţia de guvernare, în pofida rezultatului slab la alegerile europene...;;The German Social democrats, ensures that they remain in the government coalition, in spite of the outcome of the poor in the elections to the european...;german social democrats ensures remain government coalition spite outcome poor elections european
2019-05-27 17:05:40;ro;oliviucraznic;;"PAȘI SPRE CIVILIZAȚIE.

NB Evident că „extrema dreaptă” din titlu este doar dreaptă,... https://t.co/5gdyN69oQY";https://www.mediafax.ro/externe/extrema-dreapta-in-plina-ascensiune-dupa-alegerile-europarlamentare-le-pen-castigatoare-in-franta-salvini-popoarele-europene-cer-o-europa-diferita-18144828;;;0;0;PAȘI SPRE CIVILIZAȚIE. NB Evident că „extrema dreaptă” din titlu este doar dreaptă,...;;"STEPS TOWARD CIVILIZATION. N. b. Obviously, the ""far right"" in the title, it's just the right...";steps toward civilization n b obviously far right title right
2019-05-27 16:44:17;ro;AdrianaCostach5;Bucureşti, România;Partidul naţionalist polonez Lege şi Justiţie (PiS) a câştigat alegerile europene cu circa 42,4% din voturi, în faţa Coaliţiei Europene din care face parte şi Platforma Civică a fostului premier şi actual preşedinte al Consiliului European, Donald Tusk,;https://twitter.com/i/web/status/1133051308527771649;;;2;6;Partidul naţionalist polonez Lege şi Justiţie (PiS) a câştigat alegerile europene cu circa 42,4% din voturi, în faţa Coaliţiei Europene din care face parte şi Platforma Civică a fostului premier şi actual preşedinte al Consiliului European, Donald Tusk,;;The nationalist party, the Polish Law and Justice (PiS) won the european elections, with approximately 42.4% of the vote, in the face of a European Coalition in which the Civic Platform of the former prime minister and current president of the European Council, Donald Tusk,;nationalist party polish law justice pis european elections approximately vote face european coalition civic platform former prime minister current president european council donald tusk
2019-05-27 16:32:42;ro;RoSociala;;Alegerile europene 2019 din România: consideraţii sociologice https://t.co/A1JR8y9KZj https://t.co/Idr9bjjevI;https://www.romaniasociala.ro/alegerile-europene-2019-din-romania-consideratii-sociologice/;;;0;0;Alegerile europene 2019 din România: consideraţii sociologice;;The european elections in 2019 in the united states: considerations of social;european elections united states considerations social
2019-05-27 15:37:18;ro;radusmall;London;Conservatorii din UK au pierdut la alegerile anticipate majoritatea absoluta, la cele locale 1300 de consilieri, la cele europene au luat doar 8,7 %. Si totusi conduc tara, iar viitorul prim ministru va fi ales de cei 120.000 de membri. Democratie?;https://twitter.com/i/web/status/1133034450017751040;;;1;2;Conservatorii din UK au pierdut la alegerile anticipate majoritatea absoluta, la cele locale 1300 de consilieri, la cele europene au luat doar 8,7 %. Si totusi conduc tara, iar viitorul prim ministru va fi ales de cei 120.000 de membri. Democratie?;;It is the conservatives in the UK have lost at the early elections the absolute majority at the local 1300 advisors in the european union only took 8.7 percent. And yet, in the country, and the future prime minister will be chosen by the 120,000 members of the. Democracy?;conservatives uk lost early elections absolute majority local advisors european union took percent yet country future prime minister chosen members democracy
2019-05-27 13:36:58;ro;CDPreda;;Am discutat ieri, la RTS, înaintea închiderii urnelor, cu Sebastien Maillard, directorul Institutului Jacques Delors, despre alegerile europene și influența lor asupra instituțiilor UE: https://t.co/gzEodTyDM8;https://twitter.com/i/web/status/1133004167319031808;;;0;1;Am discutat ieri, la RTS, înaintea închiderii urnelor, cu Sebastien Maillard, directorul Institutului Jacques Delors, despre alegerile europene și influența lor asupra instituțiilor UE:;;I have talked to RTS, prior to the closing of the ballot, by Sébastien Maillard, the director of the Institute, Jacques Delors, the european elections, and their influence on the institutions of the EU:;talked rts prior closing ballot sébastien maillard director institute jacques delors european elections influence institutions eu
2019-05-27 10:48:37;ro;StiriBUC;Bucureşti, România;PNL câştigă alegerile în comuna cu cele mai multe fonduri europene, după ce PSD l-a exclus pe primar https://t.co/uAFESmIFGh;https://stiribuc.ro/pnl-castiga-alegerile-in-comuna-cu-cele-mai-multe-fonduri-europene-dupa-ce-psd-l-a-exclus-pe-primar/;;;0;0;PNL câştigă alegerile în comuna cu cele mai multe fonduri europene, după ce PSD l-a exclus pe primar;;The NLP won the election, in common with most of the funds to the commission, and after the PSD cut him out of the mayor;nlp election common funds commission psd cut mayor
2019-05-27 09:00:13;ro;canal3md;;Prezenţă record. În România, rata de participare la alegerile europene a fost de 49 la sută... - https://t.co/wF0xtkudXK;http://www.canal3.md/ro/90917;;;0;0;Prezenţă record. În România, rata de participare la alegerile europene a fost de 49 la sută... -;;The attendance record. In the Usa, the rate of participation in the european elections, he was a 49-per cent - -;attendance record usa rate participation european elections per cent
2019-05-27 08:46:01;ro;RFI_Romania;Bucureşti, România;#politica Daniel Zamfir la RFI: Scorul #ALDE la alegerile europene m-a șocat foarte tare, suntem victime colaterale https://t.co/kQSFXOXMRE;https://www.rfi.ro/politica-111796-daniel-zamfir-scor-alde-alegeri-europene-socat;politica, ALDE;;0;2;Daniel Zamfir la RFI: Scorul la alegerile europene m-a șocat foarte tare, suntem victime colaterale;;Daniel's God at the FRY: a Score in the european elections, it shocked me very much, we're just collateral damage;daniels god fry score european elections shocked much collateral damage
2019-05-27 08:44:07;ro;tudormusat;Bucureşti, România;Lasati-o pe-asta cu alegerile care nu au fost despre teme europene! Alegerile sunt in primul rand despre ce vrea alegatorul sa fie. A folosit prima ocazie sa-ti transmita nemultumirile lui legate de cum guvernezi.... https://t.co/c3dU7ZDMsC;https://twitter.com/i/web/status/1132930471732686850;;;1;4;Lasati-o pe-asta cu alegerile care nu au fost despre teme europene! Alegerile sunt in primul rand despre ce vrea alegatorul sa fie. A folosit prima ocazie sa-ti transmita nemultumirile lui legate de cum guvernezi....;;Leave it to the elections have not been about european issues! The elections are first and foremost about what you want the voter to be in. He used the occasion to give me your complaints about how the government....;leave elections european issues elections first foremost want voter used occasion give complaints government
2019-05-27 08:07:46;ro;kolat_ca;Eastern Bloc;"Lumea nici că știe cum funcționează alegerile europene. Am încercat ieri să îi explic unui prieten că fiecare țară are un număr de scaune în plen. Și alegerile vor decide ce partide căstiga scaunele.

La care el ""ce-i aia plen?"" 🤯";https://twitter.com/i/web/status/1132921321980071936;;;4;17;"Lumea nici că știe cum funcționează alegerile europene. Am încercat ieri să îi explic unui prieten că fiecare țară are un număr de scaune în plen. Și alegerile vor decide ce partide căstiga scaunele. La care el ""ce-i aia plen?"" ";🤯;"Also I know how it works in the european elections. I tried yesterday to explain to a friend that each country has a number of seats in the parliament. And this election will decide which parties win seats. To the him, ""what's a plenary?""";also know works european elections tried yesterday explain friend country number seats parliament election decide parties win seats whats plenary
2019-05-27 07:36:16;ro;prompt_media;Bucuresti;Alegerile europene 2019, un important semnal proeuropean dat de români https://t.co/IFzeR8cXRp;http://www.promptmedia.ro/2019/05/alegerile-europene-2019-un-important-semnal-proeuropean-dat-de-romani/;;;0;0;Alegerile europene 2019, un important semnal proeuropean dat de români;;The european elections of 2019, a significant signal of success given by the Romanian;european elections significant signal success given romanian
2019-05-27 03:52:16;ro;Newspad_Romania;Romania;Marea Britanie. Potrivit rezultatelor de la secţiile de votare din nord-est, partidul pro-Brexit al lui Nigel Farage a obţinut victoria în alegerile europene. https://t.co/njHa1bLkvS;https://twitter.com/i/web/status/1132857024188944385;;;0;0;Marea Britanie. Potrivit rezultatelor de la secţiile de votare din nord-est, partidul pro-Brexit al lui Nigel Farage a obţinut victoria în alegerile europene.;;The United Kingdom. According to the results of the polling stations in the north-east, the pro-Brexit, of Nigel Farage, has claimed victory in the european elections.;united kingdom according results polling stations northeast probrexit nigel farage claimed victory european elections
2019-05-27 03:13:09;ro;LifenewsRo;;"Alegerile europarlamentare: Schimbări radicale pe scena politică a Uniunii Europene
https://t.co/lBd2gjLl8m
#europarlamentare2019 #Alegeri #Merkel #Tsipras #Macron #Romania #LifeNewsRo";https://lifenews.ro/2019/05/27/alegerile-europarlamentare-schimbari-radicale-pe-scena-politica-a-uniunii-europene/, https://twitter.com/i/web/status/1132847179524182016;;;0;0;Alegerile europarlamentare: Schimbări radicale pe scena politică a Uniunii Europene;;The european parliament elections: sea Change in the political arena of the European Union;european parliament elections sea change political arena european union
2019-05-27 01:17:07;ro;Bacau;Bacau;Alegerile europene – rezultate și statistici pentru județul Bacău https://t.co/ZjTCCGK3Rt;http://bit.ly/2X7wTNz;;;0;0;Alegerile europene – rezultate și statistici pentru județul Bacău;;The european election results and statistics for Bacău county;european election results statistics bacău county
2019-05-27 00:28:12;ro;agerpres;Bucharest, Romania;#europarlamentare2019 Matteo Salvini spune că guvernul italian merge mai departe după rezultatele de la alegerile europene https://t.co/yYSAzHkZ1h;https://twitter.com/i/web/status/1132805666932965376;europarlamentare2019;;0;0;Matteo Salvini spune că guvernul italian merge mai departe după rezultatele de la alegerile europene;;Matteo Salvini saying that the italian government is to go ahead after the results of the elections to the european;matteo salvini saying italian government go ahead results elections european
