created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-06-02 20:12:25;sv;JanJolof;Limhamn och Fayence;"Det konservativa partiet Republikanerna i Frankrike gjorde ett katastrofval i EU-valet, fick bara 8,48%,
I kväll avgick partiordföranden Laurent Wauquiez.
Comeback för Sarkozy?";;;;0;0;Det konservativa partiet Republikanerna i Frankrike gjorde ett katastrofval i EU-valet, fick bara 8,48%, I kväll avgick partiordföranden Laurent Wauquiez. Comeback för Sarkozy?;;The conservative party, the Republicans in France had made a katastrofval in the EUROPEAN parliament elections, it got only to 8,48% In the evening, resigned as party leader, Laurent Wauquiez. A Comeback for Sarkozy?;conservative party republicans france made katastrofval european parliament elections got evening resigned party leader laurent wauquiez comeback sarkozy
2019-06-02 20:12:01;sv;PiaGripenberg;;I Tyskland avgår S-ledaren, i Frankrike avgår konservativa ledaren. EU-valet sätter sina spår i europeisk politik. https://t.co/hKewfsonOG;https://twitter.com/reuters/status/1135275272645816322;;;2;3;I Tyskland avgår S-ledaren, i Frankrike avgår konservativa ledaren. EU-valet sätter sina spår i europeisk politik.;;In Germany, the less S is the leader, in France, the less-conservative controller. The EUROPEAN election, make their mark in european politics.;germany less leader france lessconservative controller european election make mark european politics
2019-06-02 20:07:45;sv;IngLindberg;Göteborg, Sverige;@K_GBergstrom Märktes att de ordinarie är tillbaka efter en vår av vikarier då de ordinarie skulle förbereda för utfrågningarna inför EU-valet;;;K_GBergstrom;1;2;Märktes att de ordinarie är tillbaka efter en vår av vikarier då de ordinarie skulle förbereda för utfrågningarna inför EU-valet;;Was easy to see that the mainstream is back, after a spring of replacement, then the ordinary was to prepare for the hearings before the EUROPEAN elections;easy see mainstream back spring replacement ordinary prepare hearings european elections
2019-06-02 19:29:13;sv;BenPlisken;Sverige;"@YttraYttra2 Att L ens existerar som parti säger väl en del om 4.1% (avrundat uppåt) av de som röstade i EU-valet... ;)";;;YttraYttra2;0;1;"Att L ens existerar som parti säger väl en del om 4.1% (avrundat uppåt) av de som röstade i EU-valet... ;)";;"That one even exists, which the party says a lot about a 4.1% (rounded up) of those who voted in the EUROPEAN elections... ;)";one even exists party says lot rounded voted european elections
2019-06-02 19:06:39;sv;nordin_anne;;Bert - Lööf räddar Strandhäll och sviker igen! och EU-valet! https://t.co/iq4HBl1Rsb via @YouTube;https://youtu.be/LkjwQqGJwgc;;YouTube;1;2;Bert - Lööf räddar Strandhäll och sviker igen! och EU-valet! via;;Bert - Research saves Strandhäll, and fail again. and the EUROPEAN elections! by;bert research saves strandhäll fail european elections
2019-06-02 18:48:50;sv;margasvensson;;Efter misslyckandet i EU-valet: partiledaren för franska konservativa partiet, Les Républicains, Laurent Wauquiez avgår. Krismöte på tisdag. #Frankrike;;Frankrike;;2;1;Efter misslyckandet i EU-valet: partiledaren för franska konservativa partiet, Les Républicains, Laurent Wauquiez avgår. Krismöte på tisdag.;;After the failure of the EU elections: leader of the French conservative party, Les Républicains, Laurent Wauquiez leave. Emergency meeting in strasbourg, france.;failure eu elections leader french conservative party les républicains laurent wauquiez leave emergency meeting strasbourg france
2019-06-02 18:35:28;sv;hellmaaaan;Stockholm;@AndreasWahlgren Hahaha, ta det lugnt med spriten Ante! Förvånansvärt låg nivå på hetsen. Vad firar ni hårdast ikväll i Solna? Derbysegern, tvillingens andraplats i serien eller SD:s framfart i EU-valet?;;;AndreasWahlgren;0;0;Hahaha, ta det lugnt med spriten Ante! Förvånansvärt låg nivå på hetsen. Vad firar ni hårdast ikväll i Solna? Derbysegern, tvillingens andraplats i serien eller SD:s framfart i EU-valet?;;Ha ha ha, take it easy with the booze Ante! Surprisingly, a low level of agitation. What are you celebrating hardest tonight in Solna, sweden? Derbysegern, tvillingens second-place finish in the series, or the SD card's campaign in the EUROPEAN elections?;ha ha ha take easy booze ante surprisingly low level agitation celebrating hardest tonight solna sweden derbysegern tvillingens secondplace finish series sd cards campaign european elections
2019-06-02 18:34:45;sv;erikdelareguera;Paris, France;Partiledaren för franska Republikanerna (traditionella högern) Laurent Wauquiez lämnar sin post. Republikanerna fick bara lite drygt 8 % i EU-valet, trots (eller kanske pga) Wauquiez idoga försök att locka värdekonservativa, invandringsfientliga väljare. https://t.co/dSLamQ68PU;https://www.lemonde.fr/politique/article/2019/06/02/laurent-wauquiez-demissionne-de-la-presidence-des-republicains_5470534_823448.html;;;0;0;Partiledaren för franska Republikanerna (traditionella högern) Laurent Wauquiez lämnar sin post. Republikanerna fick bara lite drygt 8 % i EU-valet, trots (eller kanske pga) Wauquiez idoga försök att locka värdekonservativa, invandringsfientliga väljare.;;The party of the French, the Republicans are the right-wingers), Laurent Wauquiez leave the cabinet. The republicans got just a little bit more than 8 % in the EUROPEAN elections, in spite of (or perhaps because of) Wauquiez trying to attract värdekonservativa, anti-immigration voters.;party french republicans rightwingers laurent wauquiez leave cabinet republicans got little bit european elections spite perhaps wauquiez trying attract värdekonservativa antiimmigration voters
2019-06-02 18:00:40;sv;magnus_vinqvist;Västerlanda;"@DSuhonen @bladetledare Ofattbart att @socialdemokrat erna lät Zanchi fortsätta över EU-valet efter den migrationspolitiska härdsmältan inför riksdagsvalet. ""Vi har en väldigt generös, solidarisk och rimlig migrationspolitik"" sa han i juni 2018. Jisses. https://t.co/XtEpyYS1tD";;;DSuhonen, bladetledare, socialdemokrat;2;11;"Ofattbart att erna lät Zanchi fortsätta över EU-valet efter den migrationspolitiska härdsmältan inför riksdagsvalet. ""Vi har en väldigt generös, solidarisk och rimlig migrationspolitik"" sa han i juni 2018. Jisses.";;"No (s) caused Zanchi to continue across the EU in the migration policy-related meltdown before the general election. ""We have a very generous, compassionate, and fair immigration policy,"" he said in June 2018 at the latest. Geez.";caused zanchi continue across eu migration policyrelated meltdown general election generous compassionate fair immigration policy said june latest geez
2019-06-02 17:42:27;sv;SNnyheter;Sörmland;"Valdeltagandet i EU-valet varierade stort i Nyköpings olika valdistrikt.
https://t.co/vMAxHocOLn";https://www.sn.se/nyheter/nykoping/har-rostade-nykopingsborna-mest-sm5160629.aspx;;;0;0;Valdeltagandet i EU-valet varierade stort i Nyköpings olika valdistrikt.;;The voter turnout in the EUROPEAN election varied greatly in the Located variety of constituencies.;voter turnout european election varied greatly located variety constituencies
2019-06-02 17:33:58;sv;STAFFANWADSTRM1;;@Ladaktusson DN planterade artikeln en vecka före EU-valet. En politiskt genomtänkt artikel för att skada KD och komma bort från sakfrågorna. Och naturligtvis hoppade de andra partierna på, lockade av en chans att vinna över röster från KD.  Och kvällsblaskorna såg en möjlighet att sälja.;;;Ladaktusson;0;2;DN planterade artikeln en vecka före EU-valet. En politiskt genomtänkt artikel för att skada KD och komma bort från sakfrågorna. Och naturligtvis hoppade de andra partierna på, lockade av en chans att vinna över röster från KD. Och kvällsblaskorna såg en möjlighet att sälja.;;The DN is planted to the article a week before the election. A policy well thought out article, in order to damage the christian democrats, and getting away from the business. And, of course, jumped to the other parties, attracted by the chance to win over the votes of the christian democrats. And kvällsblaskorna saw an opportunity to sell.;dn planted article week election policy well thought article order damage christian democrats getting away business course jumped parties attracted chance win votes christian democrats kvällsblaskorna saw opportunity sell
2019-06-02 17:27:53;sv;hellgrenmarie;;Ett riktigt lågvattenmärke var det socialdemokratiska före detta statsrådet Fritzons personliga påhopp på Sara Skyttedal i slutdebatten inför EU-valet https://t.co/9CECf84iBg;https://www.gp.se/ledare/handv%C3%A4sked%C3%A4ngande-skadar-f%C3%B6rtroendet-1.15392392;;;11;33;Ett riktigt lågvattenmärke var det socialdemokratiska före detta statsrådet Fritzons personliga påhopp på Sara Skyttedal i slutdebatten inför EU-valet;;A real low point was the social-democratic prior to this, the government Fritzons the personal attacks on Sarah Skyttedal at the end of the final debate ahead of the EUROPEAN elections;real low point socialdemocratic prior government fritzons personal attacks sarah skyttedal end final debate ahead european elections
2019-06-02 17:27:14;sv;mats738;;@afs_ask @Nebosa Varsegod. Jag ser iofs EU-valet mest som en show. Ordföranden är ju inte folkvald och man vet knappt vad han heter;;;afs_ask, Nebosa;0;1;Varsegod. Jag ser iofs EU-valet mest som en show. Ordföranden är ju inte folkvald och man vet knappt vad han heter;;Varsegod. I see, maybe the EUROPEAN election mostly as a show for you. The president is not elected by the people, and they hardly know what is his name;varsegod see maybe european election mostly show president elected people hardly know name
2019-06-02 17:14:18;sv;Bob_Norton666;;@TomasRamberg @KristerThelin @AnnikaBorg1 Media rapportering är en regelrätt katastrof. Ingenting handlade om sakfrågor i EU-valet och sossarnas ansvar för kronkollapsen, sjukvårdskrisen, skolkrisen och våldet diskuteras inte ens. Ingen skillnad mot Östtyskland.;;;TomasRamberg, KristerThelin, AnnikaBorg1;0;0;Media rapportering är en regelrätt katastrof. Ingenting handlade om sakfrågor i EU-valet och sossarnas ansvar för kronkollapsen, sjukvårdskrisen, skolkrisen och våldet diskuteras inte ens. Ingen skillnad mot Östtyskland.;;The Media reporting is an outright disaster. Nothing was about the content of the EU, the choice, and her responsibility for the kronkollapsen, sjukvårdskrisen, skolkrisen, and the violence is being discussed, not the system. No difference with the East.;media reporting outright disaster nothing content eu choice responsibility kronkollapsen sjukvårdskrisen skolkrisen violence discussed system difference east
2019-06-02 17:00:41;sv;norrasthlm;Stockholm, Sverige;"hur jag förklarade till 
mina icke politiskt 
aktiva vänner att de 
ska rösta på Vänster-
partiet i både valet 
och eu-valet                               de https://t.co/y0ke9cRuTf";;;;19;100;hur jag förklarade till mina icke politiskt aktiva vänner att de ska rösta på Vänster- partiet i både valet och eu-valet de;;the way I explained to my non-politically-active friends to vote for the Left party in both the elections and the european elections, the;way explained nonpoliticallyactive friends vote left party elections european elections
2019-06-02 16:23:39;sv;CamillaKvartoft;;Dansk folkeparti gick sämst av alla invandringskritiska partier i EU-valet. Är framgångssagan över för partiet som Sverigedemokraterna har som förebild? #svtagenda kl 21.15 i #svt2;;svtagenda, svt2;;5;27;Dansk folkeparti gick sämst av alla invandringskritiska partier i EU-valet. Är framgångssagan över för partiet som Sverigedemokraterna har som förebild? kl 21.15 i;;The Danish party went to the worst of all of the invandringskritiska political parties in the EUROPEAN parliament elections. Is the story over for the party, as he had been, as a role model? at 21.15, in;danish party went worst invandringskritiska political parties european parliament elections story party role model
2019-06-02 16:08:00;sv;sven_jan;;@DSuhonen @bladetledare EU-valet borde väl inte vinnas av klimatförnekare och kritiker till EU? Det verkar mer bero på att det skett en normalisering av rasismen. EU saknar politik för migrationen, men en flyktinginvandring och asyl bestäms av asylskäl och inte av enskilda länder.;;;DSuhonen, bladetledare;0;0;EU-valet borde väl inte vinnas av klimatförnekare och kritiker till EU? Det verkar mer bero på att det skett en normalisering av rasismen. EU saknar politik för migrationen, men en flyktinginvandring och asyl bestäms av asylskäl och inte av enskilda länder.;;The EUROPEAN elections should not be won over by the 'climate change deniers' and the critics of the EUROPEAN union? It seems to depend on the existence of a normalization of racism. The EU's lack of policy on migration, however, is a flyktinginvandring and asylum policy are determined by the grounds and not from one country to another.;european elections climate change deniers critics european union seems depend existence normalization racism eus lack policy migration however flyktinginvandring asylum policy determined grounds one country another
2019-06-02 15:49:34;sv;I_am_Lothbrok;;"Lyssna på Bert
Bert - Lööf räddar Strandhäll och sviker igen! och EU-valet!
https://t.co/1C5JJMa0DF";https://www.youtube.com/watch?v=LkjwQqGJwgc;;;0;0;Lyssna på Bert Bert - Lööf räddar Strandhäll och sviker igen! och EU-valet!;;"Listen to the Bert ""Bert"" - Research saves Strandhäll, and fail again. and the EUROPEAN elections!";listen bert bert research saves strandhäll fail european elections
2019-06-02 15:40:24;sv;I_am_Lothbrok;;Bättre resultat för AfS i EU-valet än riksdagsvalet men långt under opinionsmätning https://t.co/ZW0F9dCnoB;https://samnytt.se/battre-resultat-for-afs-i-eu-valet-an-riksdagsvalet-men-langt-under-opinionsmatning/;;;0;0;Bättre resultat för AfS i EU-valet än riksdagsvalet men långt under opinionsmätning;;Better for It in the EUROPEAN election than in the parliamentary elections, but in the public opinion poll;better european election parliamentary elections public opinion poll
2019-06-02 14:45:27;sv;dilaiic;Så långt bort som möjligt.;@RonnyHellstrom Har inte lagt märke till det förut men bara under helgen har minst 4 sådana dykt upp. En propagandaoffensiv nu när EU-valet är över?;;;RonnyHellstrom;0;1;Har inte lagt märke till det förut men bara under helgen har minst 4 sådana dykt upp. En propagandaoffensiv nu när EU-valet är över?;;Have not noticed it before, but only during the week, at least 4 of these popped up. A propagandaoffensiv now that the elections are over?;noticed week least popped propagandaoffensiv elections
2019-06-02 14:45:00;sv;jonten359;Sverige;"Höglandsnytt levererar som vanligt.

INFEKTIONSNYTT: SDs stora fiasko i EU-valet -  https://t.co/PuiNkCR59t";http://www.hoglandsnytt.se/infektionsnytt-sds-stora-fiasko-i-eu-valet/;;;0;0;Höglandsnytt levererar som vanligt. INFEKTIONSNYTT: SDs stora fiasko i EU-valet -;;Höglandsnytt in the bathroom. INFEKTIONSNYTT: SDs is the major failure in the EUROPEAN elections -;höglandsnytt bathroom infektionsnytt sds major failure european elections
2019-06-02 13:33:51;sv;HStrander;;"@bob_rylander @Annabosdotter @GreiderDD Inte säkert att publiciteten runt Adaktussons 22 knapptryckningar gynnade KD i EU-valet - hade nog gått bättre utan den

Håller med dej f ö - minaretupproret, helgskinkan, 
100 000 våldtäkter mm har nog mer funkat som uppmärksamhetsdjippon a la Trump.";;;bob_rylander, Annabosdotter, GreiderDD;0;0;Inte säkert att publiciteten runt Adaktussons 22 knapptryckningar gynnade KD i EU-valet - hade nog gått bättre utan den Håller med dej f ö - minaretupproret, helgskinkan, 100 000 våldtäkter mm har nog mer funkat som uppmärksamhetsdjippon a la Trump.;;Not sure that the publicity around the Adaktussons 22 of the button presses on the disadvantaged, and the christian democrats in the EU elections - probably would have done better, but it stays with you f - o- minaretupproret, helgskinkan and 100 000 acts of rape, etc., have only worked as a uppmärksamhetsdjippon (a la Trump.;sure publicity around adaktussons button presses disadvantaged christian democrats eu elections probably would done better stays f minaretupproret helgskinkan acts rape etc worked uppmärksamhetsdjippon la trump
2019-06-02 12:55:01;sv;LISATHAMS;;Efter EU-valet: Därför riskerar Socialdemokraterna landsbygden - https://t.co/4qktUWNWCl https://t.co/qKJYUVk76b;http://DN.SE, https://www.dn.se/nyheter/politik/darfor-riskerar-socialdemokraterna-forlora-greppet-om-landsbygden/;;;0;0;Efter EU-valet: Därför riskerar Socialdemokraterna landsbygden -;;After the elections, Therefore, the danger of the social democrats, rural development;elections therefore danger social democrats rural development
2019-06-02 12:23:28;sv;FredrikFrangeur;Stockholm Sweden;Tråkigt att den här rapporten från BRÅ kom efter EU-valet. Sverige har inte drabbats av en våldtäktsvåg och de ökade antalet anmälda våldtäkter beror främst på att våldtäktsbegreppet utvidgades både 2013 och 2018 #svpol   https://t.co/yQk61knwhH;https://www.expressen.se/nyheter/brottscentralen/ny-statistik-fran-bra/;svpol;;0;0;Tråkigt att den här rapporten från BRÅ kom efter EU-valet. Sverige har inte drabbats av en våldtäktsvåg och de ökade antalet anmälda våldtäkter beror främst på att våldtäktsbegreppet utvidgades både 2013 och 2018;;Sorry to here the report of the CRIME came after the EUROPEAN parliament elections. Sweden has not been hit by a våldtäktsvåg, and the increase in the number of rapes recorded is mainly due to the våldtäktsbegreppet expanded, both in 2013 and in 2018;sorry report crime came european parliament elections sweden hit våldtäktsvåg increase number rapes recorded mainly due våldtäktsbegreppet expanded
2019-06-02 12:23:01;sv;bjornhakansson;Haag, Nederländerna;@Bildningschef Även om jag är för kärnkraft så hade jag gärna sluppit den frågan i EU-valet också, men den kom väl upp pga klimatdebatten, som ju är en stor EU-fråga?;;;Bildningschef;0;0;Även om jag är för kärnkraft så hade jag gärna sluppit den frågan i EU-valet också, men den kom väl upp pga klimatdebatten, som ju är en stor EU-fråga?;;Even though I'm pro-nuclear I would like to avoid this issue in the EUROPEAN elections, but it must have come up because of the climate change debate, which, of course, is a major issue for the EU?;even though im pronuclear would like avoid issue european elections must come climate change debate course major issue eu
2019-06-02 12:05:38;sv;KarinAbrahamss3;Sverige;@parlan112 @jespet71 @PiaBerg7 Jag har pratat med min mamma i över fyra år (om politik:) Min Micke som är förvånansvärd övertalare och pålitlig har snackat med folk vid och efter EU-valet på 90-talet. Så.. inget svar på din genuint ställda fråga här.. Different mindsets?;;;parlan112, jespet71, PiaBerg7;0;0;Jag har pratat med min mamma i över fyra år (om politik:) Min Micke som är förvånansvärd övertalare och pålitlig har snackat med folk vid och efter EU-valet på 90-talet. Så.. inget svar på din genuint ställda fråga här.. Different mindsets?;;I've been talking to my mother in over four years, on the politics of My Means, which is astounding övertalare, reliable and have talked to people during and after the elections in the 90's. So.. no response to yours truly asked the question here.. Different mindsets?;ive talking mother four years politics means astounding övertalare reliable talked people elections response truly asked question different mindsets
2019-06-02 11:57:40;sv;bjornhakansson;Haag, Nederländerna;@Bildningschef Kanske inte, men det är ändå olyckligt att abortfrågan fick tränga bort riktiga EU-frågor inför EU-valet, trots att Adaktusson nu inte ens kandiderade dit, utan till riksdagsvalet flera månader tidigare. Nu hade jag ändå inte röstat KD, men det är mer en principfråga.;;;Bildningschef;0;0;Kanske inte, men det är ändå olyckligt att abortfrågan fick tränga bort riktiga EU-frågor inför EU-valet, trots att Adaktusson nu inte ens kandiderade dit, utan till riksdagsvalet flera månader tidigare. Nu hade jag ändå inte röstat KD, men det är mer en principfråga.;;Maybe not, but still, it is unfortunate that the issue of abortion, had to suppress the real EUROPEAN issues for the EUROPEAN elections, despite the fact that the Adaktusson now don't even have a candidate there, but for the general election, several months in the past. Now, I still did not vote in favour of the christian democrats, but it's more of a matter of principle.;maybe still unfortunate issue abortion suppress real european issues european elections despite fact adaktusson dont even candidate general election several months past still vote favour christian democrats matter principle
2019-06-02 11:10:14;sv;eyesman69;;@lisamagnusson Lite som Greta Thunberg...Nä skoja bara. Jag tycker att alla barn/ungdomar som engagerar sig i något skall uppmuntras. Har tre tonårsdöttrar som i olika utsträckning gör det - t om en som blev medlem i ett ungdomsförbund tack vare EU-valet 😀;;;lisamagnusson;0;1;Lite som Greta Thunberg...Nä skoja bara. Jag tycker att alla barn/ungdomar som engagerar sig i något skall uppmuntras. Har tre tonårsdöttrar som i olika utsträckning gör det - t om en som blev medlem i ett ungdomsförbund tack vare EU-valet ;😀;A bit like Greta Thunberg...No joke, just. I think that all of the children and young people who are committed to them, should be encouraged. Have three teenage daughters who, to varying degrees, do it - for one to become a member of a youth movement, thanks to the EUROPEAN parliament elections;bit like greta thunbergno joke think children young people committed encouraged three teenage daughters varying degrees one become member youth movement thanks european parliament elections
2019-06-02 11:10:02;sv;TobiasHubinette;;Endast SD och SAP lyckades uppnå över 50% i ett visst valdistrikt i EU-valet även om M också var nära att göra det. https://t.co/kkogQlNURn;;;;0;0;Endast SD och SAP lyckades uppnå över 50% i ett visst valdistrikt i EU-valet även om M också var nära att göra det.;;SD, and SAP, have managed to reach more than 50% in a particular constituency in the EUROPEAN elections, even if the M was too close to do so.;sd sap managed reach particular constituency european elections even close
2019-06-02 11:06:47;sv;KonservativHH;;"Tack för att du ställde upp i EU-valet, Evin!

En röst på dig kändes glasklart av att vilja stärka den borgerliga högern i Sverige och Europa!

#svpol #svtnyheter https://t.co/OXYnXUiIXn";https://twitter.com/evinbdya/status/1135087648614359040;svpol, svtnyheter;;0;0;Tack för att du ställde upp i EU-valet, Evin! En röst på dig kändes glasklart av att vilja stärka den borgerliga högern i Sverige och Europa!;;Thank you for setting it up in the EUROPEAN parliament elections, Chris! A voice you felt it, clear as day, in that moment, to strengthen the right-wing right-wing in the world!;thank setting european parliament elections chris voice felt clear day moment strengthen rightwing rightwing world
2019-06-02 11:00:28;sv;TorstenSjberg2;;@evinbdya Tänkte kryssa @skyttedal men insåg hur fel jag hade när @kdriks röstade för anhöriginvandring strax före EU-valet. Det blev @moderaterna och nästa gång kanske @sdriks men aldrig, aldrig någonsin KD.;;;evinbdya, skyttedal, kdriks, moderaterna, sdriks;0;7;Tänkte kryssa men insåg hur fel jag hade när röstade för anhöriginvandring strax före EU-valet. Det blev och nästa gång kanske men aldrig, aldrig någonsin KD.;;Thought about checking but then I realised how wrong I had voted in favour of the family just prior to the elections. It was, and the next time, perhaps, but never, ever, ever, ever, KD.;thought checking realised wrong voted favour family prior elections next time perhaps never ever ever ever kd
2019-06-02 09:35:49;sv;ewa_samuelsson;;@SigridMelchior @JohanIngero @aewastenberg Enligt DN i dag påbörjade du tydligen granskningen tidigare men tog upp den nu inför EU-valet.;;;SigridMelchior, JohanIngero, aewastenberg;1;23;Enligt DN i dag påbörjade du tydligen granskningen tidigare men tog upp den nu inför EU-valet.;;According to dagens nyheter, the day began, as you, apparently examining the past, but picked it up now, ahead of the EUROPEAN elections.;according dagens nyheter day began apparently examining past picked ahead european elections
