created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-05-27 16:23:18;fi;JukkaWallin;Helsinki, Suomi;@Jrvinen_J @Ruiskukkahattu En ymmärrä miksi meillä nähdään EU-vaalit positiivisessa valossa,vaikka monissa muissa maissa on ehdokkaana ja sinne valitaan Ö-luokan poliitikkoja.;https://twitter.com/i/web/status/1133046025038508032;;Jrvinen_J, Ruiskukkahattu;0;2;En ymmärrä miksi meillä nähdään EU-vaalit positiivisessa valossa,vaikka monissa muissa maissa on ehdokkaana ja sinne valitaan Ö-luokan poliitikkoja.;;I don't understand why we see the EU-elections in a positive light,although many other countries have been nominated and chosen Z-class politicians.;dont understand see euelections positive lightalthough many countries nominated chosen zclass politicians
2019-05-27 15:35:38;fi;petri_vuorio;Helsinki, Suomi;#EUvaalit2019 ⁦@Lahtita⁩ analysoi EU-vaalit ja tulevan komission menestysreseptit. Pyörää ei tarvitse keksiä uudelleen, vaan EU yhdistyy ja sen toimintakyky paranee vahvuusalueita, eli kauppapolitiikkaa, sisämarkkinoita ja tutkimusta, vahvistamalla. https://t.co/G84iFwhVcO;https://twitter.com/i/web/status/1133034029828182017;EUvaalit2019;Lahtita;0;4;⁦⁩ analysoi EU-vaalit ja tulevan komission menestysreseptit. Pyörää ei tarvitse keksiä uudelleen, vaan EU yhdistyy ja sen toimintakyky paranee vahvuusalueita, eli kauppapolitiikkaa, sisämarkkinoita ja tutkimusta, vahvistamalla.;;analysis of the EU-elections and the future commission of a success recipes. The wheel need not be reinvented, but on the EU to unite and its ability to function will improve the strength of the areas, i.e. trade policy, internal market and research, strengthening.;analysis euelections future commission success recipes wheel need reinvented eu unite ability function improve strength areas ie trade policy internal market research strengthening
2019-05-27 14:33:39;fi;JipeFIN;Suomi;"EU-vaalit ja edistyksellinen matematiikka

https://t.co/DFpGk2eYCC

#Europawahl2019 #EUvaalit2019 #EUval2019";https://olemisenmiellyttavakeveys.blogspot.com/2019/05/eu-vaalit-ja-edistyksellinen.html;Europawahl2019, EUvaalit2019, EUval2019;;2;3;EU-vaalit ja edistyksellinen matematiikka;;The EU-elections and the progressive mathematics;euelections progressive mathematics
2019-05-27 13:43:21;fi;Tim_Vainio;;EU-vaalit pidetty - alkakoon valistunut kansalaiskeskustelu unionista https://t.co/eKicBokRKf käyttäjältä @Tim_Vainio;https://filosofiaxhistoria.wordpress.com/2019/05/27/eu-vaalit-pidetty-alkakoon-valistunut-kansalaiskeskustelu-unionista/;;Tim_Vainio;0;0;EU-vaalit pidetty - alkakoon valistunut kansalaiskeskustelu unionista käyttäjältä;;EU-elections are held - let an informed, civil debate union user;euelections held let informed civil debate union user
2019-05-27 13:39:21;fi;SRSisuradio;Stockholm, Sweden;EU-vaalit: Pitkä hallituskausi painoi Ruotsin ympäristöpuolueen harteita https://t.co/255WkkbPiL https://t.co/dEl1rsNKE2;https://t.sr.se/2MqpCYz;;;0;0;EU-vaalit: Pitkä hallituskausi painoi Ruotsin ympäristöpuolueen harteita;;EU elections: the Long reign of the press by the Swedish environmental party on the shoulders;eu elections long reign press swedish environmental party shoulders
2019-05-27 13:11:49;fi;suvituuli1;Helsinki, Finland;kaikki on suhteellista .. kepun surkein vaalitulos sataan vuoteen kalpenee britannian konservatiiveille .. eu-vaalit (8%) on toryille huonoin sitten 1832 .. (vuosi jolloin mormonien perustaja joseph smith käsiteltiin 'tervalla ja höyhenillä' ) #politiikka #EUvaalit2019 https://t.co/YufqGU5dv5;https://twitter.com/i/web/status/1132997836742828032;;;0;0;kaikki on suhteellista .. kepun surkein vaalitulos sataan vuoteen kalpenee britannian konservatiiveille .. eu-vaalit (8%) on toryille huonoin sitten 1832 .. (vuosi jolloin mormonien perustaja joseph smith käsiteltiin 'tervalla ja höyhenillä' );;everything is relative .. the monkey's worst election in a hundred years pales in comparison to the british conservatives .. the eu-elections (8%) is toryille worst then 1832 .. (the year when the mormon founder joseph smith dealt with the 'tar and feathers' );everything relative monkeys worst election hundred years pales comparison british conservatives euelections toryille worst year mormon founder joseph smith dealt tar feathers
2019-05-27 10:07:48;fi;ninnipieni;Finland;"Missasin eu-vaalit enkä jääkiekko-finaalistakaan tiennyt kuin vasta jälkeenpäin. Hups.
Tosin oon liian väsynyt että jaksaisin välittää. Ehkä tsekkaan vaalituloksen parin päivän akkujen latailun jälkeen. Jäkis tuskin muuttuu kiinnostavaksi edes levolla.";https://twitter.com/i/web/status/1132951531190403078;;;0;0;Missasin eu-vaalit enkä jääkiekko-finaalistakaan tiennyt kuin vasta jälkeenpäin. Hups. Tosin oon liian väsynyt että jaksaisin välittää. Ehkä tsekkaan vaalituloksen parin päivän akkujen latailun jälkeen. Jäkis tuskin muuttuu kiinnostavaksi edes levolla.;;I missed the eu elections and I hockey finals to not know it until afterwards. Oops. Though I'm too tired that I could pass. Maybe check out the election results a couple of days to charge the batteries after the. Jäkis is unlikely to change the interest even with rest.;missed eu elections hockey finals know afterwards oops though im tired could pass maybe check election results couple days charge batteries jäkis unlikely change interest even rest
2019-05-27 09:56:38;fi;MLiimatainen;Finland;Hyvinhän ne EU-vaalit meni kaikkinensa. Metsänomistajia kannustettiin kovasti uurnille. Vaikka ei oma ehdokas ollutkaan niin onnea nyt @metsateollisuus @MTK_Metsa ja @SuomenSahat uudesta #metsä -edunvalvojasta. Eiköhän se viesti ala mennä perille. https://t.co/LzoYeB74q9;https://twitter.com/i/web/status/1132948718364319744;;;2;3;Hyvinhän ne EU-vaalit meni kaikkinensa. Metsänomistajia kannustettiin kovasti uurnille. Vaikka ei oma ehdokas ollutkaan niin onnea nyt ja uudesta -edunvalvojasta. Eiköhän se viesti ala mennä perille.;;No, they EU-elections go to all. Forest owners were encouraged very much to the polls. Although not your candidate wasn't so good luck now and in the new -trustees. I think that the message get to your destination.;euelections go forest owners encouraged much polls although candidate wasnt good luck new trustees think message get destination
2019-05-27 09:50:05;fi;JouniPiittala;;Eu-vaalit 2019,  kiitospuhe https://t.co/7WwSmulaEV käyttäjältä @YouTube;https://youtu.be/9oacs7AJnv8;;YouTube;0;0;Eu-vaalit 2019, kiitospuhe käyttäjältä;;Eu elections in 2019, thanks to the speech from the user;eu elections thanks speech user
2019-05-27 09:32:33;fi;STTInfo;Finland;EU-vaalit 2019: Päivitys ennusteeseen uuden parlamentin kokoonpanosta https://t.co/4gH6U8j60W;http://dlvr.it/R5V7T5;;;0;0;EU-vaalit 2019: Päivitys ennusteeseen uuden parlamentin kokoonpanosta;;EU elections in 2019: Update the forecast of the new parliament composition;eu elections update forecast new parliament composition
2019-05-27 07:22:36;fi;Lassukat;Jyväskylä, Suomi;Hesarin skitsofreninen uutisointi EU-vaalien tuloksesta. 😲🤔 Samoissa artikkeleissa kerrotaan oikeistopopulistien sekä hävinneen että voittaneen EU-vaalit. 💩 #Hesari #EUvaalit2019 #eurooppa https://t.co/D3hqGpxPuV;https://twitter.com/i/web/status/1132909955315642368;;;12;63;Hesarin skitsofreninen uutisointi EU-vaalien tuloksesta. Samoissa artikkeleissa kerrotaan oikeistopopulistien sekä hävinneen että voittaneen EU-vaalit. ;😲🤔, 💩;The entire skitsofrenista of news reporting the EU-election results. In the same article describes the right-wing populists, as well as losing that winning the EU elections.;entire skitsofrenista news reporting euelection results article describes rightwing populists well losing winning eu elections
2019-05-27 07:22:32;fi;JuhaBlomfelt;Finland, Kirkkonummi;"Henrikssonin mukaan EU-vaalit vaikuttavat hallitusneuvotteluihin, Rinne eri mieltä - ”SDP:n vaalitulos ennustaa hyvin lätkätulosta”

Veikkaanpa, että neuvottelut saadaan jossain vaiheessa maaliin mutta ei SDP:n eikä Rinteen johdolla. https://t.co/PGTnjrPxhP";https://twitter.com/i/web/status/1132909940224528384;;;0;0;Henrikssonin mukaan EU-vaalit vaikuttavat hallitusneuvotteluihin, Rinne eri mieltä - ”SDP:n vaalitulos ennustaa hyvin lätkätulosta” Veikkaanpa, että neuvottelut saadaan jossain vaiheessa maaliin mutta ei SDP:n eikä Rinteen johdolla.;;Henriksson, according to the EU elections affect government negotiations, the Slope of a different opinion - ”SDP the election results predict a very hockey results” my Guess is that the negotiations will be somewhere in the stage finish but not for the SDP and the Slope of the chair.;henriksson according eu elections affect government negotiations slope different opinion ”sdp election results predict hockey results” guess negotiations somewhere stage finish sdp slope chair
2019-05-27 07:10:42;fi;NikoNiinivirta;Turku, Suomi;"EU-vaalit: Ihan sama kuka voitti, valtaosaa ei kiinnosta ja niitä, joita tosissaan kiinnosti, harmittaa tulos kuitenkin.

MM-kisat: Valtaosa Suomesta on kerrankin päivän verran iloinen pl. muutama, jotka harmittelee kun vaalit ei kiinnosta ja pari jotka vouhottaa jalkapallosta.";https://twitter.com/i/web/status/1132906961614376960;;;0;8;EU-vaalit: Ihan sama kuka voitti, valtaosaa ei kiinnosta ja niitä, joita tosissaan kiinnosti, harmittaa tulos kuitenkin. MM-kisat: Valtaosa Suomesta on kerrankin päivän verran iloinen pl. muutama, jotka harmittelee kun vaalit ei kiinnosta ja pari jotka vouhottaa jalkapallosta.;;EU elections: I don't care who wins, majority not interested and those who are seriously interested, annoying the result, however. World championships: the Majority of Finland is once a day happy pl. a few, who frets when the election is not interested and a couple who gush about football.;eu elections dont care wins majority interested seriously interested annoying result however world championships majority finland day happy pl frets election interested couple gush football
2019-05-27 06:32:43;fi;JukkaNuorla;Stadi;@TommiRautio @vihapuhuja @KariPeitsamo Kuinka tuo kansainvälisyys nyt halutaan nähdä. Omasta mielestäni EU-vaalit ovat hyvinkin kansalliset vaalit, koska äänioikeus oikeuttaa äänestämään vain oman maan ehdokkaita.;https://twitter.com/i/web/status/1132897402548039680;;TommiRautio, vihapuhuja, KariPeitsamo;0;0;Kuinka tuo kansainvälisyys nyt halutaan nähdä. Omasta mielestäni EU-vaalit ovat hyvinkin kansalliset vaalit, koska äänioikeus oikeuttaa äänestämään vain oman maan ehdokkaita.;;How to bring internationalism now we want to see. I think the EU elections are indeed a national election, because the right to vote the right to vote only in their own country candidates.;bring internationalism want see think eu elections indeed national election right vote right vote country candidates
2019-05-27 06:00:12;fi;KiiHeidi;Hämeenlinna;"@suviauvi Jääkiekko ei varmasti ole ihan kaikille niin iso asia, mitä uutiset antavat ymmärtää. Urheilussa on kyse asioista, joita ei voi selittää, jos niitä ei omassa sydämessään tunne. Mutta EU-vaalit on isossa kuvassa tärkeämmät. Olen kiitollinen vaalituloksesta🇪🇺. 
Mutta onnellinen🏆💙";https://twitter.com/i/web/status/1132889219414863872;;suviauvi;0;0;Jääkiekko ei varmasti ole ihan kaikille niin iso asia, mitä uutiset antavat ymmärtää. Urheilussa on kyse asioista, joita ei voi selittää, jos niitä ei omassa sydämessään tunne. Mutta EU-vaalit on isossa kuvassa tärkeämmät. Olen kiitollinen vaalituloksesta. Mutta onnellinen;🇪🇺, 🏆💙;Hockey is certainly not like all that big of a deal, what the news imply. Sports is all about things that can't be explained, if not in his own heart feeling. But the EU-election is in the big picture the main. I am grateful for the election results. But happy;hockey certainly like big deal news imply sports things cant explained heart feeling euelection big picture main grateful election results happy
2019-05-27 05:53:02;fi;petepokkinen;;"Nyt kun nämä maailmanmestaruudet ja EU-vaalit ja muut on hoidettu, niin katsetta eteenpäin:

MITKÄ OVAT ASETELMAT MAAKUNTAVAALEIHIN? ONKO HUUMAA?!

#politiikka #vaalit #maakuntalaulut";https://twitter.com/i/web/status/1132887417130835969;;;0;33;Nyt kun nämä maailmanmestaruudet ja EU-vaalit ja muut on hoidettu, niin katsetta eteenpäin: MITKÄ OVAT ASETELMAT MAAKUNTAVAALEIHIN? ONKO HUUMAA?!;;Now when these world championships and european elections and the other is taken care of, so looking forward: WHAT ARE the ARRANGEMENTS of the provincial elections? IS IS INTOXICATING?!;world championships european elections taken care looking forward arrangements provincial elections intoxicating
2019-05-27 05:45:13;fi;tucmo;Suomi - Finland;On se mukavaa miten EU-vaalit jaksavat yhdistää kansaa. https://t.co/hXjA3jXrRB;https://twitter.com/AnnukkaMeronen/status/1132881630320836608;;;0;1;On se mukavaa miten EU-vaalit jaksavat yhdistää kansaa.;;It's nice how the EU elections can unite people.;nice eu elections unite people
2019-05-27 05:35:38;fi;millaryt;Porvoo, Suomi;"Lätkäfinaali vs. EU-vaalit

”@Tehy_ry puheenjohtajan Millariikka Rytkösen lisäksi pari muutakin kertoi seuraavansa illan tapahtumia ""kahden ruudun taktiikalla"".

😬🙌🏽🦁🇫🇮💙
#jääkiekko #ayliike #euvaalit 
https://t.co/fI0iGYJVCm";https://twitter.com/i/web/status/1132883035286851584;;Tehy_ry;0;6;"Lätkäfinaali vs. EU-vaalit ” puheenjohtajan Millariikka Rytkösen lisäksi pari muutakin kertoi seuraavansa illan tapahtumia ""kahden ruudun taktiikalla"". ";😬🙌🏽🦁🇫🇮💙;"Hockey finals vs. the EU-election, ” chairman of milla riikka Rytkösen in addition to a couple of other told me to monitor evening events in the ""two-screen tactics"".";hockey finals vs euelection ” chairman milla riikka rytkösen addition couple told monitor evening events twoscreen tactics
2019-05-27 05:31:19;fi;Ruiskukkahattu;Oulu;@Mikaketurin @suviauvi No siellä ne uutiset kuitenkin on. Viimeisimmät ylempänä (mm-kulta), EU-vaalit sen alla.;;;Mikaketurin, suviauvi;0;13;No siellä ne uutiset kuitenkin on. Viimeisimmät ylempänä (mm-kulta), EU-vaalit sen alla.;;Well there's the news, however, is. The latest above (mm-gold), EU-elections under it.;well theres news however latest mmgold euelections
