created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-05-28 16:09:40;bg;e___lla;;България е с най-големия спад на избирателна активност в ЕС спрямо предишните европейски избори. Ми мерси.;;;;0;0;България е с най-големия спад на избирателна активност в ЕС спрямо предишните европейски избори. Ми мерси.;;Bulgaria has the biggest decline in electoral activity in the EU compared to the previous European elections. I merci.;bulgaria biggest decline electoral activity eu compared previous european elections merci
2019-05-28 14:36:25;bg;Informiran_net;Bulgaria;Кърджали остава бастион на ДПС, сочат данните от последните избори за Европейски парламент... https://t.co/krQDgPMTeK;http://bit.ly/2MeVpLV;;;0;0;Кърджали остава бастион на ДПС, сочат данните от последните избори за Европейски парламент...;;Work remains a Bastion of DPS, show data of the latest elections to the European Parliament...;work remains bastion dps show data latest elections european parliament
2019-05-28 13:47:56;bg;zahari_bgr;Stara Zagora, Bulgaria;Това е глава от книгата “Приключенията на Джонатан Гълибъл в света на свободната пазарна икономика” от Кен Скуланд. Публикуваме я по повод току-що приключилите избори за Европейски парламент https://t.co/gK967KYcmM;https://twitter.com/i/web/status/1133369316206940161;;;0;0;Това е глава от книгата “Приключенията на Джонатан Гълибъл в света на свободната пазарна икономика” от Кен Скуланд. Публикуваме я по повод току-що приключилите избори за Европейски парламент;;This is a Chapter from the book “the adventures of Jonathan Ylibjl in the world free market economy” Ken Schooland. Published on the occasion of the just completed elections to the European Parliament;chapter book “the adventures jonathan ylibjl world free market economy” ken schooland published occasion completed elections european parliament
2019-05-28 08:30:26;bg;nicodile;London, England;Второ, между представянето на европейски избори и другите три вида избори, особено при малки партии, няма силна корелация. Различните видове електорат реагират различно на различните видове избори. За градските либерали евроизборите и парламентарните са по-важни от президентските;https://twitter.com/i/web/status/1133289412152963073;;;0;2;Второ, между представянето на европейски избори и другите три вида избори, особено при малки партии, няма силна корелация. Различните видове електорат реагират различно на различните видове избори. За градските либерали евроизборите и парламентарните са по-важни от президентските;;Second, between presentation at the European election and the other three types of elections, especially in small parties there is a strong correlation. Different kinds electorate respond differently to different types of elections. For urban liberals, the Bulgarian Parliament and parliamentary are more important than the presidential;second presentation european election three types elections especially small parties strong correlation different kinds electorate respond differently different types elections urban liberals bulgarian parliament parliamentary important presidential
2019-05-28 06:25:03;bg;Novinite365;България;Борисов и ГЕРБ правят анализ на изборите: Очаква се днес премиерът и лидер на ГЕРБ Бойко Борисов заедно с политическото ръководство на партията да направи анализ на провелите се в неделя избори за Европейски парламент. Ръководството на ГЕРБ реши да… https://t.co/ktXTTxiKPI;https://twitter.com/i/web/status/1133257859574030337;;;0;0;Борисов и ГЕРБ правят анализ на изборите: Очаква се днес премиерът и лидер на ГЕРБ Бойко Борисов заедно с политическото ръководство на партията да направи анализ на провелите се в неделя избори за Европейски парламент. Ръководството на ГЕРБ реши да…;;Borisov and GERB do the analysis of the elections: it is Expected that today the Prime Minister and GERB leader Boyko Borisov together with the leadership of the party to do the analysis on prevalite Sunday elections to the European Parliament. The FNPR leadership has decided to...;borisov gerb analysis elections expected today prime minister gerb leader boyko borisov together leadership party analysis prevalite sunday elections european parliament fnpr leadership decided
2019-05-27 15:23:29;bg;MONOMlX;;тия европейски избори са най-голямата финансирана от държавата простотия;;;;0;2;тия европейски избори са най-голямата финансирана от държавата простотия;;these European elections are the largest non-state nonsense;european elections largest nonstate nonsense
2019-05-27 13:30:28;bg;Informiran_net;Bulgaria;Резултатът на НФСБ на проведените избори за Европейски парламент е направо трагичен. 23 хи... https://t.co/r7N3EYMmWo;http://bit.ly/2Wub65D;;;0;0;Резултатът на НФСБ на проведените избори за Европейски парламент е направо трагичен. 23 хи...;;The result NFSB at the ongoing elections to the European Parliament, it is absolutely tragic. 23 hee...;result nfsb ongoing elections european parliament absolutely tragic hee
2019-05-27 12:28:38;bg;Frizenhop;Bulgaria;Европейски избори 2019: Христо Иванов, „Демократична България“: Победата е на Радан Кънев, оставаме с решимост да продължим към местните избори https://t.co/3bbKRaPpQ3;https://twitter.com/i/web/status/1132986971989716993;;;0;0;Европейски избори 2019: Христо Иванов, „Демократична България“: Победата е на Радан Кънев, оставаме с решимост да продължим към местните избори;;"European elections 2019: Hristo Ivanov, ""Democratic Russia"": Victory in Radan Kanev, still with the determination to continue in the local elections";european elections hristo ivanov democratic russia victory radan kanev still determination continue local elections
2019-05-27 10:10:27;bg;BulCatArtTravel;Barcelona, Catalunya;Това е новината за Каталунските, испанските и Европейски избори! И който не го е разбрал има много да наваксва в геополитика! 💛💜🎗️✊ https://t.co/iB2vOps0ZR;https://twitter.com/i/web/status/1132952196042100736;;;0;0;Това е новината за Каталунските, испанските и Европейски избори! И който не го е разбрал има много да наваксва в геополитика! ;💛💜🎗️✊;This is news about Catalan, Spanish and European choice! And who did not understand him, there's a lot to overtakes geopolitics!;news catalan spanish european choice understand theres lot overtakes geopolitics
2019-05-27 09:25:08;bg;Europarl_BG;Брюксел/Страсбург;Европейски избори: Предварителни резултати за България (актуализирани към 27 май, 11:18 часа българско време). Следете резултатите по страни и за целия ЕС на https://t.co/PbaUE014UU https://t.co/gtdO2gNh4V;https://twitter.com/i/web/status/1132940793600200710;;;0;1;Европейски избори: Предварителни резултати за България (актуализирани към 27 май, 11:18 часа българско време). Следете резултатите по страни и за целия ЕС на;;European elections: Preliminary results for Bulgaria (updated on may 27, 11:18 o'clock Bulgarian time). Tracking results for the parties and for the whole EU;european elections preliminary results bulgaria updated may oclock bulgarian time tracking results parties whole eu
2019-05-27 09:11:52;bg;Europarl_BG;Брюксел/Страсбург;Европейски избори: Актуализирани прогнози към 27/05 11:18 часа бълг. време за разпределението на местата в ЕП по политически групи. Следете резултатите от изборите на https://t.co/PbaUE014UU https://t.co/2C5tJGsGL2;https://twitter.com/i/web/status/1132937454288330752;;;1;1;Европейски избори: Актуализирани прогнози към 27/05 11:18 часа бълг. време за разпределението на местата в ЕП по политически групи. Следете резултатите от изборите на;;European elections: Updated projections to 27/05 11:18 hours B. time for apportionment of seats in the European Parliament political groups. Follow the election results;european elections updated projections hours b time apportionment seats european parliament political groups follow election results
2019-05-27 07:35:03;bg;EUDirectPlovdiv;Plovdiv;"Стотици милиони граждани избират нов Европейски парламент. Тези избори ще посочат посоката на развитие на ЕС през следващите пет години. Какво е значението му за България в ""Гласът за Европа"" коментира европеистът проф. Ингрид Шикова.

Прочети още на: https://t.co/irVMn9mgdO";https://twitter.com/i/web/status/1132913089475690497;;;0;0;"Стотици милиони граждани избират нов Европейски парламент. Тези избори ще посочат посоката на развитие на ЕС през следващите пет години. Какво е значението му за България в ""Гласът за Европа"" коментира европеистът проф. Ингрид Шикова. Прочети още на:";;"Hundreds of millions of citizens elect a new European Parliament. These elections will indicate areas of the EU development in the next five years. What's its importance for Bulgaria in the ""Voice of Europe"" commented Evropeisky Professor. Ingrid Shikova. Read more at:";hundreds millions citizens elect new european parliament elections indicate areas eu development next five years whats importance bulgaria voice europe commented evropeisky professor ingrid shikova read
2019-05-27 05:50:19;bg;RuzhaSmilova;Bulgaria;"Ружа Смилова:
Стратегията ""Нинова"", отсъствието на българите от дебата по важните европейски теми, и поредният провал на някои социологически агенции у нас, са  големите губещи на тези избори""
https://t.co/eBXanXzmGD https://t.co/eBXanXzmGD";https://twitter.com/i/web/status/1132886731383103488;;;0;0;"Ружа Смилова: Стратегията ""Нинова"", отсъствието на българите от дебата по важните европейски теми, и поредният провал на някои социологически агенции у нас, са големите губещи на тези избори""";;"Marshmallow Smilov: the Strategy of ""Ninova"", no Bulgarians from the debate on important European topics, and another failure of some of the sociological agencies, we are the losers in this election,""";marshmallow smilov strategy ninova bulgarians debate important european topics another failure sociological agencies losers election
2019-05-27 05:41:00;bg;itsakabg;Sofia, Bulgaria;"Европейски избори 2019: ЦИК: При обработени 99.48% от протоколите на секциите извън страната ""Демократична България"" печели 28.75% от гласовете, ГЕРБ - 22.16%, БСП - 15.42% https://t.co/q5nink0e3t";https://twitter.com/i/web/status/1132884385370443776;;;0;0;"Европейски избори 2019: ЦИК: При обработени 99.48% от протоколите на секциите извън страната ""Демократична България"" печели 28.75% от гласовете, ГЕРБ - 22.16%, БСП - 15.42%";;"2019 European elections: CEC: processed by 99.48% of the protocols sections outside the country ""Democratic Bulgaria"" wins 28.75% of votes COAT - 22.16%, BSP - 15.42%";european elections cec processed protocols sections outside country democratic bulgaria wins votes coat bsp
2019-05-27 05:22:32;bg;Novinite365;България;Предсрочни избори в Гърция: Гръцкият премиер Алексис Ципрас свиква предсрочни избори. Причината е поражението на партията му СИРИЗА на изборите за Европейски парламент. Партията остана на 9 процентни пункта зад опозиционната „Нова демокрация“. Официално… https://t.co/7csQnjGRFQ;https://twitter.com/i/web/status/1132879738924441600;;;0;0;Предсрочни избори в Гърция: Гръцкият премиер Алексис Ципрас свиква предсрочни избори. Причината е поражението на партията му СИРИЗА на изборите за Европейски парламент. Партията остана на 9 процентни пункта зад опозиционната „Нова демокрация“. Официално…;;"Early elections in Greece: Prime Minister Alexis Tsipras will convene early elections. The reasons for the defeat of his party SYRIZA in the elections to the European Parliament. The party remained at 9 percentage points for the opposition ""New democracy"". Officially...";early elections greece prime minister alexis tsipras convene early elections reasons defeat party syriza elections european parliament party remained percentage points opposition new democracy officially
